family,split,fold_id,anchor_offset,contribution_denominator,contribution_denominator_zero,top1_instrument_id,top1_instrument_event_count,top1_instrument_contribution_share,top5_instrument_contribution_share,top1_industry,top1_industry_contribution_share,fold_contribution_share_of_total_abs_contribution,horizon,scope,max_anchor_abs_contribution_share_of_total
volume_price_correlation,robustness_oof_unseen,aggregate,all,3.7924754610260747,False,SH605117,111,0.06943618695352766,0.17776138871164854,sw_801730,0.12897701505394737,0.1063200289718926,H3,aggregate_full_daily,
volume_price_correlation,robustness_oof_unseen,aggregate,0,1.8225826080702778,False,SH605117,34,0.09112584898061715,0.22209524575343434,sw_801730,0.13625111104715243,0.11030553934457425,H3,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,1,1.5740720448731276,False,SH605117,36,0.048418063174268236,0.1475247453215617,sw_801730,0.11347561230141463,0.062333790490596994,H3,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,2,1.5142861743810103,False,SH600036,61,0.02675510966860983,0.09901658655288491,sw_801780,0.10743496008569285,0.06871704173655238,H3,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,all,3.7924754610260747,False,SH605117,111,0.06943618695352766,0.17776138871164854,sw_801730,0.12897701505394737,0.1063200289718926,H3,aggregate_anchor_controlled,0.8520317381298992
volume_price_correlation,robustness_oof_unseen,0,all,3.647838605043957,False,SH605117,103,0.17010933877254877,0.39917600645604556,sw_801730,0.2282738603422945,0.20593064197594715,H3,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,1,all,2.807420429488904,False,SZ000792,176,0.06671407098383393,0.2545770750812439,sw_801780,0.12452617861085714,0.017169003672017073,H3,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,2,all,3.363214841518777,False,SH601727,171,0.08759292257748151,0.3439662685361368,sw_801080,0.17009847481593246,0.0295859339310753,H3,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,3,all,3.3630112306254567,False,SH600150,177,0.06855046774413213,0.28364635697255564,sw_801080,0.1744508953846514,0.04048311128286602,H3,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,4,all,4.063295835197368,False,SH600276,183,0.13191890434336231,0.3600861900338897,sw_801150,0.168355183455577,0.05186319863191249,H3,fold_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,all,11.874116211796139,False,SH600196,395,0.03808225406805376,0.14179770699395391,sw_801150,0.10506988408746899,0.08152374221107157,H5,aggregate_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,0,3.7894681101563314,False,SH601155,70,0.05989911882423152,0.18165926596996018,sw_801180,0.10728847120506306,0.08364659712517782,H5,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,1,3.5772868795516106,False,SH601155,72,0.029132222531920788,0.11000096215222416,sw_801080,0.137996152785755,0.10420708190867542,H5,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,2,3.521168029356917,False,SH600346,68,0.0329966657921238,0.12757555420565558,sw_801150,0.10446981692666876,0.07997975782582209,H5,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,3,3.3615548240024973,False,SH600309,60,0.05406814191786142,0.1442278493993337,sw_801080,0.10970385011407437,0.08322526203489367,H5,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,4,3.355453321999819,False,SH600196,87,0.042424467637024045,0.13683115267093796,sw_801150,0.1322273311748784,0.08795813428835858,H5,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,all,11.874116211796139,False,SH600196,395,0.03808225406805376,0.14179770699395391,sw_801150,0.10506988408746899,0.08152374221107157,H5,aggregate_anchor_controlled,0.2860640663824177
volume_price_correlation,train_oof_unseen,0,all,8.607455727283464,False,SZ000063,271,0.06930686451952492,0.3259614498610606,sw_801120,0.15052149859705852,0.41208971386933474,H5,fold_full_daily,
volume_price_correlation,train_oof_unseen,1,all,10.411738466981081,False,SH600196,339,0.17126096285937026,0.37148196780557774,sw_801150,0.2916272252295295,0.07901090298070898,H5,fold_full_daily,
volume_price_correlation,train_oof_unseen,2,all,9.400069001818956,False,SH601633,341,0.09362242978473861,0.3254175119257878,sw_801080,0.1636570522137852,0.3377270273089143,H5,fold_full_daily,
volume_price_correlation,train_oof_unseen,3,all,9.36167366663,False,SH601111,319,0.06168314180428254,0.23711570244589386,sw_801790,0.16145894325781804,0.027101976394067546,H5,fold_full_daily,
volume_price_correlation,train_oof_unseen,4,all,9.242658593019293,False,SH601155,322,0.07268249156497088,0.332889010936941,sw_801010,0.13249945465652635,0.3648135230053622,H5,fold_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,all,5.777390763472791,False,SH600196,160,0.038923318856789055,0.14029564114311113,sw_801150,0.12252236869636261,0.14096154386411316,H5,aggregate_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,0,1.6309715746045859,False,SH603392,33,0.021027816422091894,0.09188346194305692,sw_801750,0.10390947621636142,0.10979965514597517,H5,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,1,1.8325936403077059,False,SH603392,39,0.029430223007401377,0.11197083091641394,sw_801150,0.11869750562562466,0.07975683050827789,H5,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,2,1.9803128345028078,False,SH600196,25,0.08868778482499598,0.21811722646746215,sw_801150,0.1283702547248098,0.13205327499977174,H5,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,3,1.6936283207793208,False,SH600547,39,0.045051139858850564,0.13343954549373563,sw_801080,0.1116967780795639,0.1003771313516732,H5,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,4,1.7025663945067344,False,SH601138,39,0.021028675975699976,0.0893862915391754,sw_801080,0.10335383732624921,0.08359888356380973,H5,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,all,5.777390763472791,False,SH600196,160,0.038923318856789055,0.14029564114311113,sw_801150,0.12252236869636261,0.14096154386411316,H5,aggregate_anchor_controlled,0.2795984908661939
volume_price_correlation,validation_oof_unseen,0,all,5.266609506928545,False,SZ002920,167,0.07943643013603559,0.2927580362154641,sw_801730,0.1655036940875967,0.09801941701840972,H5,fold_full_daily,
volume_price_correlation,validation_oof_unseen,1,all,5.887186100735444,False,SH600570,176,0.1094879063737038,0.3546543587441906,sw_801150,0.17526848534070716,0.4912026196483331,H5,fold_full_daily,
volume_price_correlation,validation_oof_unseen,2,all,4.7187633194613054,False,SH601360,143,0.0675866768871798,0.2826122693809042,sw_801790,0.12433622434336276,0.42770679317190086,H5,fold_full_daily,
volume_price_correlation,validation_oof_unseen,3,all,5.387169494414301,False,SH600026,121,0.08246741577429158,0.3032552862077626,sw_801780,0.12454840022374562,0.3494233876013268,H5,fold_full_daily,
volume_price_correlation,validation_oof_unseen,4,all,4.355592084721566,False,SH601998,192,0.08053627868537018,0.29249943008460927,sw_801780,0.10878849001155681,0.2423988288470363,H5,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,aggregate,all,5.527933197238032,False,SH600276,188,0.037648104432863996,0.13334700337005118,sw_801730,0.09553568909394138,0.09844949515396476,H5,aggregate_full_daily,
volume_price_correlation,robustness_oof_unseen,aggregate,0,1.564402865029526,False,SH600036,34,0.03337043908160377,0.12202173857927977,sw_801080,0.12380534273956856,0.08005235096967762,H5,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,1,1.6641103581173748,False,SH600519,39,0.041193032696351405,0.17117428973715196,sw_801150,0.12255604571573474,0.06261436499435917,H5,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,2,1.5050552289969803,False,SH605117,27,0.03408415060571737,0.1387595133517015,sw_801080,0.11011776257928697,0.06671826186244158,H5,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,3,1.6734961312053045,False,SH600276,39,0.05145871750655316,0.15596734191758074,sw_801080,0.11969624903671722,0.09096543932485288,H5,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,4,1.5312805681183708,False,SH601989,27,0.03049809226705245,0.1176282484742532,sw_801080,0.0850793458346011,0.05407775623586562,H5,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,all,5.527933197238032,False,SH600276,188,0.037648104432863996,0.13334700337005118,sw_801730,0.09553568909394138,0.09844949515396476,H5,aggregate_anchor_controlled,0.34857006240805843
volume_price_correlation,robustness_oof_unseen,0,all,5.50688716969358,False,SH600760,193,0.09219679620011237,0.3440048032115227,sw_801730,0.1592846621106768,0.20245650070016652,H5,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,1,all,4.478472377266019,False,SZ000538,162,0.08545186607482354,0.28407612885675726,sw_801150,0.15069928611501493,0.05648769697625494,H5,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,2,all,5.126838460397019,False,SH600519,170,0.15255673111513735,0.4053252658877104,sw_801120,0.16628847748606013,0.10813576625240987,H5,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,3,all,4.824588780906662,False,SH603501,184,0.063516664101808,0.2753500366011617,sw_801080,0.16035935128968784,0.04901328834597817,H5,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,4,all,5.9869769432399345,False,SH600276,183,0.11652225994298757,0.34906661335022987,sw_801150,0.15943731569367955,0.0034809959375203263,H5,fold_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,all,18.546042226667783,False,SH600196,390,0.04901143618982446,0.1475406047147219,sw_801150,0.12403777375122624,0.09514227246026774,H10,aggregate_full_daily,
volume_price_correlation,train_oof_unseen,aggregate,0,3.2584049297906708,False,SZ000063,35,0.03291205323457128,0.135078165694769,sw_801150,0.12399443056128187,0.03219666829460389,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,1,3.4318527452174026,False,SZ002456,3,0.03127019526586943,0.11691215204630999,sw_801150,0.12353897759513854,0.0697016172879724,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,2,3.2660340031491506,False,SH600196,36,0.0389704584898647,0.11834091318058412,sw_801150,0.1136194694545364,0.04664549484222604,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,3,3.4611949057752693,False,SH600309,27,0.06149707194412458,0.1429841098063917,sw_801080,0.12161043118377596,0.06441099945998639,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,4,3.0461534511433164,False,SH600019,41,0.04376115361831187,0.12758507569287889,sw_801080,0.10014035532948884,0.06038897310235988,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,5,3.6417073081826024,False,SH601155,30,0.08908631013147662,0.1862794293378019,sw_801180,0.1371521405638084,0.11406585847377337,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,6,3.555040815494121,False,SZ002555,15,0.056684638282895675,0.13332621899175603,sw_801790,0.13707391968931779,0.13969314605971953,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,7,3.2847483455482607,False,SH600518,12,0.039049680480381994,0.12227764224252102,sw_801150,0.12500885465797282,0.1215916532670099,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,8,3.1370398997530824,False,SH600196,38,0.03077108272027051,0.12227434209839794,sw_801080,0.12510617805263624,0.1122198387415507,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,9,3.184324006287125,False,SH600196,47,0.08520960307111318,0.18380916750155082,sw_801150,0.1658226959569776,0.10353925891882121,H10,aggregate_anchor,
volume_price_correlation,train_oof_unseen,aggregate,all,18.546042226667783,False,SH600196,390,0.04901143618982446,0.1475406047147219,sw_801150,0.12403777375122624,0.09514227246026774,H10,aggregate_anchor_controlled,0.18960471137639465
volume_price_correlation,train_oof_unseen,0,all,13.720922956634853,False,SH601012,251,0.10716070736977554,0.3611294486519376,sw_801120,0.15390696917239427,0.41177082441429286,H10,fold_full_daily,
volume_price_correlation,train_oof_unseen,1,all,14.384545352906896,False,SH600196,336,0.22626929203611393,0.45482852066732055,sw_801150,0.32897355463409195,0.22642539925077843,H10,fold_full_daily,
volume_price_correlation,train_oof_unseen,2,all,14.541684660946572,False,SH601633,340,0.12387927890085829,0.33949567759284244,sw_801880,0.20843050562267357,0.33619033903232876,H10,fold_full_daily,
volume_price_correlation,train_oof_unseen,3,all,17.13687484244935,False,SH600406,318,0.06641613730781382,0.2546846228024792,sw_801050,0.13167955486745236,0.12464583695007947,H10,fold_full_daily,
volume_price_correlation,train_oof_unseen,4,all,14.383344808133533,False,SH600547,291,0.06678905511562726,0.2749528208452586,sw_801050,0.11624591086913814,0.409531809754065,H10,fold_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,all,8.029122522666668,False,SH600196,158,0.035538859751888585,0.11326442813813728,sw_801080,0.0818332130041769,0.10359002697238837,H10,aggregate_full_daily,
volume_price_correlation,validation_oof_unseen,aggregate,0,1.5509251528767614,False,SZ002230,17,0.02152788273136358,0.09771927798045278,sw_801080,0.09268148656078351,0.07219161381951295,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,1,1.5832319444884333,False,SZ002812,18,0.03237325665206908,0.13177164828497212,sw_801730,0.13573163471861688,0.10419270795784712,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,2,1.9378873140903323,False,SH600196,15,0.10503222409811905,0.18621871427680303,sw_801150,0.13985786930009034,0.08578342141372051,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,3,1.5280729642176265,False,SH603369,19,0.028570804791277455,0.10895050175940443,sw_801120,0.10441585192341078,0.024822013845116304,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,4,1.4992428880482618,False,SH600522,13,0.024313515255886386,0.1012983745260183,sw_801080,0.09051210158787162,0.10579144351653284,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,5,1.4276587569596833,False,SZ000625,18,0.02546892506734324,0.09689794811750621,sw_801750,0.08904183436110566,0.1357960869304381,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,6,1.7241919440043936,False,SH600845,19,0.02102900365496802,0.09147790555413693,sw_801730,0.09339383771476298,0.08682362137119055,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,7,1.711409764964179,False,SH601618,22,0.07422595115411731,0.16137424616316415,sw_801720,0.09921210408737005,0.07624324494087205,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,8,1.4708145610089765,False,SZ002271,18,0.03054543737650055,0.13570899117021595,sw_801750,0.10555109520721871,0.07169953900803355,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,9,1.5273012682991167,False,SH601138,17,0.02542269882149479,0.08771958732542494,sw_801080,0.11157153861973518,0.04643995989729366,H10,aggregate_anchor,
volume_price_correlation,validation_oof_unseen,aggregate,all,8.029122522666668,False,SH600196,158,0.035538859751888585,0.11326442813813728,sw_801080,0.0818332130041769,0.10359002697238837,H10,aggregate_anchor_controlled,0.23064121465980214
volume_price_correlation,validation_oof_unseen,0,all,6.931588467377062,False,SH600875,101,0.11414555534997621,0.29872278106203737,sw_801730,0.18136257757392482,0.10380262157436905,H10,fold_full_daily,
volume_price_correlation,validation_oof_unseen,1,all,7.23978019637501,False,SH600570,174,0.11080013537185962,0.3055536393755033,sw_801750,0.15164373114482896,0.3344144266014484,H10,fold_full_daily,
volume_price_correlation,validation_oof_unseen,2,all,7.8025783084278775,False,SH601138,188,0.08165582126504782,0.29407170718903525,sw_801080,0.15197808047285682,0.237377919151338,H10,fold_full_daily,
volume_price_correlation,validation_oof_unseen,3,all,7.798294480031882,False,SH601127,140,0.12098819630721953,0.29829729026945057,sw_801780,0.13770829027971881,0.36139476066327936,H10,fold_full_daily,
volume_price_correlation,validation_oof_unseen,4,all,6.968123887320768,False,SZ000625,145,0.06657697909940939,0.2733054273455904,sw_801880,0.11039083541673678,0.31501288701085023,H10,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,aggregate,all,7.854608156949284,False,SH601689,189,0.030591103245890722,0.1031543120495049,sw_801080,0.11392714944265823,0.0917510888587296,H10,aggregate_full_daily,
volume_price_correlation,robustness_oof_unseen,aggregate,0,1.475903472988714,False,SH601689,16,0.03134982456826471,0.11949735743934976,sw_801080,0.11164141077728139,0.06518337767759282,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,1,1.6163114617749723,False,SH603259,22,0.05318511612131151,0.2281257923146373,sw_801080,0.10107113015203797,0.07632819811251423,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,2,1.549115484415526,False,SZ002463,19,0.04804176208710914,0.15688590553486587,sw_801080,0.15113999275794385,0.11319957079553991,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,3,1.5485729840768556,False,SH601138,23,0.031122546554783286,0.1130022960810481,sw_801080,0.12139994456545537,0.0756962912895162,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,4,1.5660093042513912,False,SH600023,17,0.03501817259370211,0.10625357198553201,sw_801080,0.09961722469563523,0.04059876744925426,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,5,1.6368519177454726,False,SH601360,13,0.023282006065674564,0.11235875083815054,sw_801080,0.09883810047903242,0.05455906492975794,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,6,1.464125617283539,False,SH600760,18,0.02592836107351589,0.11186128681200976,sw_801780,0.0915049431939629,0.10004884154099752,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,7,1.386066802895456,False,SH601100,20,0.027166231560728622,0.10744535765121178,sw_801080,0.12000000422058661,0.06037513877163971,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,8,1.3919143189150218,False,SH600276,21,0.04230533056309285,0.1284418510285784,sw_801050,0.10578900884196822,0.04889346245791856,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,9,1.407852858273723,False,SH601689,21,0.029913804263169877,0.10886329604637786,sw_801080,0.14036145922345605,0.062171275269389745,H10,aggregate_anchor,
volume_price_correlation,robustness_oof_unseen,aggregate,all,7.854608156949284,False,SH601689,189,0.030591103245890722,0.1031543120495049,sw_801080,0.11392714944265823,0.0917510888587296,H10,aggregate_anchor_controlled,0.24161997429401663
volume_price_correlation,robustness_oof_unseen,0,all,7.464193324003327,False,SZ002938,189,0.11330040087806985,0.38158639324712673,sw_801780,0.11638989144072823,0.08391708053284633,H10,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,1,all,5.749799703283978,False,SH603392,164,0.06550997371586871,0.2784593242016713,sw_801150,0.12985406562288768,0.14637601621915955,H10,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,2,all,8.23852841651944,False,SH601727,165,0.08675215999146837,0.31237665219934485,sw_801080,0.1629152515975151,0.30207298791054765,H10,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,3,all,6.449714295618473,False,SH601127,148,0.08800684548729189,0.2907393482540919,sw_801080,0.14198414487398814,0.08137260507437885,H10,fold_full_daily,
volume_price_correlation,robustness_oof_unseen,4,all,7.811817435227725,False,SH601689,181,0.1308760909649093,0.3284959051420047,sw_801880,0.15646631834377261,0.1777279862940198,H10,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,aggregate,all,6.903632772571933,False,SH600547,326,0.02250268073220799,0.0992472492142821,sw_801150,0.092954505418589,0.025773536919463064,H3,aggregate_full_daily,
rank_ts_rank_structure,train_oof_unseen,aggregate,0,3.6086169606766996,False,SH603288,180,0.03680733764562476,0.12398766672945315,sw_801150,0.09738094167354489,0.058483199930937035,H3,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,1,3.2429477241681144,False,SZ000333,152,0.0175786809306288,0.07725961210083816,sw_801080,0.09409068068360497,0.04682928422041658,H3,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,2,3.3738906285467873,False,SH600196,120,0.029355494628158528,0.09938403409783311,sw_801080,0.09445041404439657,0.0650681687975974,H3,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,all,6.903632772571933,False,SH600547,326,0.02250268073220799,0.0992472492142821,sw_801150,0.092954505418589,0.025773536919463064,H3,aggregate_anchor_controlled,0.6130816082712434
rank_ts_rank_structure,train_oof_unseen,0,all,5.5453274957790635,False,SH601881,327,0.09362135077166951,0.3890900127834745,sw_801120,0.16643518573144025,0.06735870065532978,H3,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,1,all,5.63204911042882,False,SH600048,329,0.060340299844170886,0.2750487084206188,sw_801150,0.21046749719605395,0.1132550368913969,H3,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,2,all,5.4002886337414,False,SH600011,327,0.05972794224267245,0.2549590960370519,sw_801080,0.12561580261943067,0.16849415291127293,H3,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,3,all,6.534257664578325,False,SH600663,166,0.061029786751393617,0.24632038120630595,sw_801790,0.12904071245255128,0.11246084671520422,H3,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,4,all,6.0887164206550874,False,SH600547,311,0.10603317872807408,0.3115159193291708,sw_801050,0.13428001032561487,0.13662605440976794,H3,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,aggregate,all,3.9097049782494677,False,SH603392,149,0.03150190371742729,0.1067204256285897,sw_801730,0.10153904208706643,0.04227524194376298,H3,aggregate_full_daily,
rank_ts_rank_structure,validation_oof_unseen,aggregate,0,1.935183064993994,False,SH601127,53,0.02070429618056569,0.08519415117206525,sw_801730,0.09381492334613604,0.042098645792957474,H3,aggregate_anchor,
rank_ts_rank_structure,validation_oof_unseen,aggregate,1,1.9732682985983565,False,SZ002812,46,0.03005867936207672,0.10723769248323783,sw_801730,0.12510281585080413,0.058673469259624085,H3,aggregate_anchor,
rank_ts_rank_structure,validation_oof_unseen,aggregate,2,1.8841289176231812,False,SH603392,53,0.03230002690443181,0.11880652518796872,sw_801150,0.11207607345234732,0.11320930541224082,H3,aggregate_anchor,
rank_ts_rank_structure,validation_oof_unseen,aggregate,all,3.9097049782494677,False,SH603392,149,0.03150190371742729,0.1067204256285897,sw_801730,0.10153904208706643,0.04227524194376298,H3,aggregate_anchor_controlled,0.4434396721791617
rank_ts_rank_structure,validation_oof_unseen,0,all,3.5606393590878533,False,SH600188,254,0.10982733465742246,0.3117285590654693,sw_801730,0.1892164787215339,0.08573363386706853,H3,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,1,all,4.001168576785886,False,SH603392,141,0.07098923704698384,0.3079755847741115,sw_801790,0.1418471382566281,0.17199188042753463,H3,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,2,all,4.0884901252756105,False,SZ000661,142,0.08048044189788413,0.3005891114084267,sw_801120,0.11153983729411403,0.0751615733428635,H3,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,3,all,3.7396134827334295,False,SH601607,157,0.0890309810945015,0.3064993228651066,sw_801150,0.1311101071170353,0.17543521897368752,H3,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,4,all,3.2243450859010006,False,SH601901,178,0.08192414382273022,0.30743738806599075,sw_801730,0.10476612196159799,0.12293392463273291,H3,fold_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,aggregate,all,3.238383893103734,False,SH600085,132,0.028476841114420882,0.11132192223866677,sw_801080,0.11231243232982166,0.0664280287108245,H3,aggregate_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,aggregate,0,1.7769452482366366,False,SH601298,78,0.05452877942126189,0.17352718183040247,sw_801170,0.12156272560460057,0.1088482792663318,H3,aggregate_anchor,
rank_ts_rank_structure,robustness_oof_unseen,aggregate,1,1.5231111531689323,False,SZ000977,56,0.01615780269018716,0.07518403609901445,sw_801080,0.11644608134627168,0.04324480955787554,H3,aggregate_anchor,
rank_ts_rank_structure,robustness_oof_unseen,aggregate,2,1.5998939295967016,False,SZ002459,16,0.02858149398579412,0.12351243987441345,sw_801080,0.12386081560674708,0.06410795932959205,H3,aggregate_anchor,
rank_ts_rank_structure,robustness_oof_unseen,aggregate,all,3.238383893103734,False,SH600085,132,0.028476841114420882,0.11132192223866677,sw_801080,0.11231243232982166,0.0664280287108245,H3,aggregate_anchor_controlled,0.404711725127654
rank_ts_rank_structure,robustness_oof_unseen,0,all,2.72376640764069,False,SH600895,22,0.09489196331083259,0.36141116375872606,sw_801730,0.19813033812750555,0.013729166359463935,H3,fold_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,1,all,2.7135312496813597,False,SH603259,192,0.08889255431324278,0.27764462191843303,sw_801150,0.13381456316145562,0.04275730390312075,H3,fold_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,2,all,4.486743070887572,False,SH600183,151,0.08264250732121621,0.36602024231359354,sw_801080,0.2302278245935997,0.10313398060659758,H3,fold_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,3,all,2.5437566597731154,False,SZ002466,144,0.07563799232384377,0.2853185602118129,sw_801050,0.20976506948039284,0.3037784275913964,H3,fold_full_daily,
rank_ts_rank_structure,robustness_oof_unseen,4,all,2.971702445419587,False,SZ002460,201,0.06844734122879251,0.3008721437198297,sw_801050,0.17161648747176358,0.22815531129691047,H3,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,aggregate,all,8.384930722415978,False,SH603288,543,0.0336654525938715,0.10563807633775425,sw_801080,0.09017332025975726,0.04742407667983393,H5,aggregate_full_daily,
rank_ts_rank_structure,train_oof_unseen,aggregate,0,3.232009569112319,False,SH600703,86,0.0235527522665708,0.09166163769165389,sw_801080,0.10092369833948867,0.04169336827754528,H5,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,1,3.392649763824234,False,SH601238,66,0.03543579541672941,0.11681386182521478,sw_801080,0.10790708788158512,0.07525368842556251,H5,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,2,3.291718639523475,False,SZ002007,30,0.0302611442150614,0.10987204213650964,sw_801150,0.12201096509540067,0.04780766416518852,H5,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,3,3.3760108617655855,False,SH603288,106,0.05909105767624591,0.11706709426160358,sw_801120,0.11767299698938162,0.06608298904682475,H5,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,4,2.8806391609293303,False,SZ002007,37,0.023984116577007355,0.0968016211274679,sw_801150,0.10893534555595157,0.09597467095896864,H5,aggregate_anchor,
rank_ts_rank_structure,train_oof_unseen,aggregate,all,8.384930722415978,False,SH603288,543,0.0336654525938715,0.10563807633775425,sw_801080,0.09017332025975726,0.04742407667983393,H5,aggregate_anchor_controlled,0.32118135213295795
rank_ts_rank_structure,train_oof_unseen,0,all,7.100080260985475,False,SH603288,457,0.10142762910525528,0.381123308206905,sw_801120,0.2052110800297937,0.24767847478810565,H5,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,1,all,6.446281597320238,False,SH601919,388,0.07003690574773634,0.27337940062399074,sw_801150,0.18851616857806366,0.25577641263374545,H5,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,2,all,6.724587450502408,False,SH600115,298,0.08103157837279566,0.2911240415407875,sw_801080,0.1506855018166074,0.31942765590116906,H5,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,3,all,8.245258984176699,False,SH601788,246,0.06058460332633371,0.2770605642800458,sw_801790,0.1330944398468446,0.19929678293308353,H5,fold_full_daily,
rank_ts_rank_structure,train_oof_unseen,4,all,6.8613385984778645,False,SZ000938,309,0.06947982651544005,0.2760168112095693,sw_801150,0.1302819644408794,0.13513875400157044,H5,fold_full_daily,
rank_ts_rank_structure,validation_oof_unseen,aggregate,all,5.108212705124962,False,SH603392,147,0.035580793388071956,0.1217940845380143,sw_801150,0.09882467512089625,0.0745615763938629,H5,aggregate_full_daily,
