fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,140,AB股,BK0498,10727.02,-44.92,-0.42,1305927664000,3.08,30,40,华谊集团,4.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,141,体外诊断概念,BK0841,1274.77,-5.69,-0.44,759093360000,2.32,27,40,博拓生物,12.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,142,新消费,BK1652,836.97,-3.82,-0.45,722902208000,2.35,41,40,天康生物,4.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,143,抽水蓄能,BK1003,1830.98,-8.26,-0.45,1741975312000,1.5,16,22,深水规院,6.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,144,京津冀,BK0684,1658.78,-7.71,-0.46,725437856000,2.03,23,28,万通发展,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,145,造纸印刷,BK0470,9672.62,-45.94,-0.47,250642973000,2.27,13,27,宜宾纸业,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,146,化工原料,BK0512,29174.37,-139.31,-0.48,1520430128000,3.27,31,46,六国化工,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,147,互联网金融,BK0637,4863.38,-24.14,-0.49,19969260288000,0.66,86,104,青岛银行,5.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,148,上证380,BK0705,2966.58,-14.61,-0.49,13269841408000,1.73,188,184,华丰科技,11.81
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,149,先进封装,BK1101,4329.45,-21.52,-0.49,3030100352000,9.2,21,28,银河微电,18.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,150,垃圾分类,BK0873,1520.23,-7.68,-0.5,828949232000,2.25,43,51,星帅尔,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,151,昨日涨停_含一字,BK1050,88145.15,-456.18,-0.51,1946944432000,5.83,69,87,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,152,冰雪经济,BK1185,947.56,-4.95,-0.52,326859312000,1.98,17,23,西藏旅游,6.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,153,F5G概念,BK1088,5260.87,-27.61,-0.52,2341070704000,2.46,10,15,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,154,退税商店,BK0933,1098.45,-5.85,-0.53,129203186000,1.08,3,7,百联股份,2.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,155,磷化工,BK1010,1013.35,-5.45,-0.53,1234855200000,2.13,21,25,六国化工,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,156,发电机概念,BK1014,1694.18,-9.38,-0.55,189473483000,2.03,6,17,*ST金灵,5.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,157,精准医疗,BK0806,996.55,-5.53,-0.55,536728160000,2.93,25,19,三博脑科,5.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,158,华为海思,BK1180,2261.76,-12.42,-0.55,1459449760000,6.51,14,26,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,159,新零售,BK0825,912.69,-5.17,-0.56,2226594160000,3.05,65,76,太力科技,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,160,中证500,BK0701,2639.85,-15.23,-0.57,20413365760000,2.09,235,254,航天电器,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,161,汽车拆解,BK0943,1264.56,-7.28,-0.57,239390255000,1.92,7,11,*ST启环,7.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,162,2025三季报预减,BK1199,1442.0,-8.4,-0.58,88474545000,7.45,2,6,东岳硅材,12.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,163,油气资源,BK1649,804.77,-4.68,-0.58,5589300480000,0.83,56,93,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,164,统一大市场,BK1077,1200.91,-7.19,-0.6,388920080000,1.27,16,25,广汇物流,3.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,165,页岩气,BK0603,2534.57,-15.26,-0.6,2739496736000,0.43,9,20,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,166,破发股,BK1672,905.93,-5.57,-0.61,6224806400000,1.5,258,441,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,167,蚂蚁概念,BK0937,692.43,-4.37,-0.63,5622374400000,0.77,23,38,浙商银行,4.41
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,168,国资云概念,BK1008,1430.76,-9.11,-0.63,436914784000,2.65,7,13,锐捷网络,7.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,169,毛发医疗,BK0996,926.92,-5.88,-0.63,115150535000,1.9,8,10,特一药业,1.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,170,破增发价股,BK1673,897.9,-5.71,-0.63,13147347968000,1.28,328,440,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,171,大盘成长,BK1665,1189.19,-7.89,-0.66,17016477696000,2.05,35,44,松发股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,172,养老金,BK0823,1709.87,-11.35,-0.66,5697370880000,1.96,98,99,蔚蓝锂芯,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,173,央国企改革,BK0683,4697.84,-31.81,-0.67,51151824896000,1.3,606,775,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,174,工程建设,BK0425,25148.49,-171.34,-0.68,1360595984000,1.03,31,36,交建股份,10.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,175,快递概念,BK0990,1075.81,-7.48,-0.69,593761312000,1.78,17,23,申通快递,4.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,176,深成500,BK0568,1488.52,-10.31,-0.69,32718515712000,2.72,222,269,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,177,西部大开发,BK0590,3352.7,-23.84,-0.71,12819902720000,2.02,245,345,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,178,食品安全,BK0614,7120.07,-52.09,-0.73,408342880000,2.44,19,30,热景生物,9.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,179,雅下水电概念,BK1192,1178.58,-8.67,-0.73,1832899152000,1.48,21,32,山推股份,6.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,180,沪股通,BK0707,2585.78,-19.05,-0.73,75532726272000,1.15,733,874,振华股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,181,汽车一体化压铸,BK1093,1413.91,-10.47,-0.74,382732896000,3.67,9,18,星源卓镁,9.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,182,文娱消费,BK1654,802.24,-6.05,-0.75,1002270256000,3.14,32,57,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,183,基因测序,BK0693,1743.57,-13.15,-0.75,408007104000,3.6,17,24,中源协和,4.8
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,184,长江三角,BK0594,2774.01,-21.21,-0.76,10102461696000,2.03,168,232,爱仕达,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,185,互联医疗,BK0837,930.34,-7.11,-0.76,4037916176000,2.15,37,58,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,186,超超临界发电,BK1087,1471.67,-11.36,-0.77,1250724480000,1.43,15,32,新集能源,8.93
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,187,有机硅概念,BK0961,2055.88,-15.85,-0.77,526797712000,4.93,12,23,新亚强,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,188,水利建设,BK0597,1953.97,-15.32,-0.78,2160664896000,1.63,41,66,大元泵业,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,189,AI芯片,BK1127,2128.44,-17.06,-0.8,3473545776000,5.97,16,23,优博讯,5.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,190,房屋检测,BK1179,1286.77,-10.56,-0.81,235720432000,1.55,13,25,华蓝集团,5.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,191,中盘股,BK1664,1025.33,-8.56,-0.83,20792571136000,2.13,217,275,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,192,化债(AMC)概念,BK0980,1021.89,-8.7,-0.84,945118656000,1.3,22,33,杭齿前进,7.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,193,跨境支付,BK1071,1377.81,-11.67,-0.84,12292966400000,0.29,20,41,优博讯,5.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,194,超跌股,BK1671,638.09,-5.43,-0.84,445511088000,2.58,19,64,*ST元道,10.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,195,存储芯片,BK1137,3713.45,-31.85,-0.85,10076354048000,6.61,52,76,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,196,新型城镇化,BK1080,1044.02,-8.99,-0.85,531676480000,2.58,34,66,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,197,绿色电力,BK1024,1238.45,-10.62,-0.85,6202193408000,1.74,59,103,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,198,2025年报预减,BK1678,912.45,-7.96,-0.86,3787144208000,2.44,124,240,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,199,阿里概念,BK0689,2483.22,-21.69,-0.87,5526589184000,1.96,59,111,当虹科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,200,参股保险,BK0604,2498.9,-22.18,-0.88,5813216256000,0.61,31,41,爱仕达,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,201,基金重仓,BK0536,16917.58,-150.82,-0.88,10611265280000,4.54,41,59,航天电器,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,202,一带一路,BK0712,1530.96,-13.71,-0.89,15989326336000,1.05,200,297,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,203,医疗器械概念,BK0668,4215.61,-38.09,-0.9,5150612992000,2.99,140,191,罗欣药业,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,204,雄安新区,BK0813,928.24,-8.44,-0.9,2113062320000,1.63,51,86,中持股份,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,205,油气设服,BK0606,2051.33,-18.85,-0.91,1989146544000,1.17,15,35,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,206,氮化镓,BK0916,2260.83,-20.73,-0.91,1787426944000,5.76,14,33,蔚蓝锂芯,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,207,装配建筑,BK0945,1010.44,-9.31,-0.91,1192597200000,1.06,33,54,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,208,数据中心,BK0922,2106.06,-19.98,-0.94,10260070400000,2.29,78,182,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,209,腾讯云,BK1189,1008.65,-9.66,-0.95,611464192000,3.01,6,14,锐捷网络,7.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,210,AI手机,BK1162,2115.96,-20.62,-0.97,1475399520000,5.17,11,24,中石科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,211,最近多板,BK1638,2048.86,-20.17,-0.97,2912387200000,6.08,99,169,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,212,转债标的,BK0528,12791.12,-126.41,-0.98,6260578304000,1.72,119,194,中天精装,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,213,海南自贸,BK1193,911.63,-9.09,-0.99,1259110864000,1.72,30,51,海南海药,4.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,214,环氧丙烷,BK1011,710.51,-7.14,-0.99,623050720000,3.01,9,14,东方盛虹,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,215,在线教育,BK0662,1862.22,-18.58,-0.99,1303881360000,2.86,35,71,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,216,微盘精选,BK1644,818.68,-8.25,-1.0,111378365000,2.14,10,43,新农股份,1.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,217,创投,BK0506,17391.08,-178.67,-1.02,5844334592000,2.55,108,172,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,218,网络游戏,BK0509,12846.11,-135.18,-1.04,1096613216000,3.37,22,44,名臣健康,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,219,净水概念,BK1068,1193.12,-12.53,-1.04,1101391440000,1.44,10,10,金达莱,5.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,220,机构重仓,BK0552,17014.33,-180.88,-1.05,42816589056000,1.13,392,716,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,221,粤港自贸,BK0677,2983.39,-31.69,-1.05,1013695824000,1.55,28,45,快意电梯,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,222,独角兽,BK0835,2090.39,-22.38,-1.06,4744792576000,2.8,41,61,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,223,ST股,BK0511,6383.77,-69.28,-1.07,798882960000,2.47,58,143,*ST泉为,19.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,224,稀缺资源,BK0519,36183.76,-392.01,-1.07,4865863168000,2.68,36,42,昊华能源,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,225,交运设备,BK0429,9884.58,-107.39,-1.07,617208592000,1.13,14,36,涛涛车业,11.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,226,中俄贸易概念,BK1072,1518.72,-16.62,-1.08,719957712000,1.53,25,56,华通线缆,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,227,网红经济,BK0940,671.24,-7.35,-1.08,1476251472000,2.38,40,89,皇氏集团,10.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,228,节能环保,BK0494,15085.28,-166.12,-1.09,5924933888000,2.35,144,265,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,229,知识产权,BK0839,1912.54,-21.27,-1.1,325033376000,2.35,9,32,太力科技,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,230,铁路基建,BK0592,2652.65,-30.1,-1.12,3029738080000,1.09,48,76,三和管桩,7.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,231,昨日涨停,BK0815,122850.58,-1400.32,-1.13,1839378512000,5.73,57,85,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,232,高带宽内存,BK1152,3355.18,-38.67,-1.14,2725882272000,7.74,13,14,壹石通,8.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,233,贬值受益,BK0812,1675.42,-19.41,-1.15,4469047808000,2.62,57,124,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,234,小盘股,BK1643,916.78,-10.68,-1.15,16931670016000,2.64,393,588,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,235,动力电池回收,BK1052,960.09,-11.18,-1.15,2953402192000,3.0,16,30,*ST启环,7.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,236,湖北自贸,BK0926,2570.77,-30.43,-1.17,796996448000,3.18,9,19,*ST启环,7.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,237,抗菌面料,BK1116,1566.27,-18.69,-1.18,150733974000,2.3,4,12,太力科技,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,238,民爆概念,BK1066,1471.17,-17.52,-1.18,355064096000,1.39,8,14,盛景微,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,239,电子竞技,BK0853,1313.77,-15.79,-1.19,2716817728000,5.41,10,21,世纪华通,4.68
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,240,数字阅读,BK0959,1467.71,-17.7,-1.19,175327672000,2.62,7,12,南方传媒,5.48
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,241,AIPC,BK1164,2927.48,-35.32,-1.19,2557822704000,4.63,16,31,崇达技术,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,242,微盘股,BK1158,3275.31,-39.92,-1.2,806560592000,2.68,74,315,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,243,先进制造风格,BK1710,988.2,-12.04,-1.2,11486232064000,1.8,34,65,松发股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,244,WiFi,BK0915,1667.53,-20.28,-1.2,852229040000,2.22,10,21,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,245,资源开采概念,BK1017,1498.64,-18.32,-1.21,307531168000,1.07,6,15,贝肯能源,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,246,EDR概念,BK1049,1759.9,-21.63,-1.21,390988496000,2.37,2,12,光弘科技,3.83
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,247,首发经济,BK1186,955.94,-11.75,-1.21,309795040000,2.37,12,29,太力科技,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,248,融资融券,BK0596,3178.89,-39.4,-1.22,121515573248000,1.72,1336,2386,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,249,锂矿概念,BK1173,2059.54,-25.42,-1.22,3970498880000,2.5,12,23,融捷股份,3.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,250,2025三季报预增,BK1198,1112.65,-13.83,-1.23,4125975744000,2.99,30,60,中石科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,251,2026一季报预增,BK1680,1054.63,-13.27,-1.24,4992684544000,3.83,47,63,东岳硅材,12.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,252,碳交易,BK0966,1799.62,-22.59,-1.24,2692988096000,1.21,45,92,*ST启环,7.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,253,谷子经济,BK1183,979.73,-12.32,-1.24,548632496000,3.06,20,56,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,254,体育产业,BK0708,1332.37,-16.89,-1.25,790093184000,1.85,20,50,ST际华,7.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,255,ETC,BK0875,1708.68,-22.05,-1.27,412433392000,3.52,10,33,星帅尔,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,256,职业教育,BK1022,1195.19,-15.52,-1.28,583547776000,2.54,18,48,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,257,胎压监测,BK0898,2255.55,-29.14,-1.28,339158240000,2.35,8,19,万通智控,3.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,258,DeepSeek概念,BK1188,1214.43,-15.77,-1.28,4860762624000,2.99,77,175,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,259,燃料电池概念,BK0682,4484.3,-58.67,-1.29,3448571008000,2.69,41,96,阿科力,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,260,降解塑料,BK0909,2042.0,-26.82,-1.3,839518576000,2.47,24,38,*ST泉为,19.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,261,通用航空,BK0625,5460.73,-71.88,-1.3,920250256000,1.67,8,26,森麒麟,2.86
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,262,噪声防治,BK1082,1799.95,-23.68,-1.3,51904003000,4.37,3,6,祥源新材,2.28
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,263,氢能源,BK0864,1539.78,-20.45,-1.31,6049739008000,1.88,80,180,海鸥股份,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,264,深股通,BK0804,1268.53,-16.9,-1.31,45333884928000,3.1,635,1192,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,265,抖音概念(字节概念),BK0923,1396.8,-18.61,-1.31,2511618576000,3.97,24,68,名臣健康,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,266,C2M概念,BK0955,1363.86,-18.22,-1.32,288091296000,1.6,11,26,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,267,宁组合,BK1000,657.09,-8.97,-1.35,5394442496000,2.35,7,17,泰格医药,4.2
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,268,IGBT概念,BK1048,1202.18,-16.43,-1.35,2254854336000,3.15,12,30,银河微电,18.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,269,北交所概念,BK0925,2195.69,-30.03,-1.35,349204896000,3.0,8,14,中航光电,3.4
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,270,汽车热管理,BK1089,2111.97,-28.95,-1.35,1134414368000,3.71,24,71,中石科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,271,刀片电池,BK0951,3673.86,-50.58,-1.36,1022017200000,3.22,5,7,德新科技,7.79
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,272,小红书概念,BK1187,1142.14,-15.9,-1.37,744067792000,3.88,24,46,开润股份,4.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,273,包装材料,BK0733,1225.05,-17.06,-1.37,150003609000,2.49,8,20,新巨丰,11.22
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,274,盲盒经济,BK0954,1280.89,-17.74,-1.37,106450472000,3.3,5,7,高乐股份,1.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,275,网络安全,BK0655,4277.43,-59.2,-1.37,4620144896000,2.0,28,99,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,276,2025年报预增,BK1677,961.65,-13.5,-1.38,19641822976000,2.83,205,418,宏盛股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,277,并购重组概念,BK1181,1340.12,-18.7,-1.38,2563769056000,1.89,30,64,概伦电子,20.01
