split,seed_episode_id,instrument,exit_trigger_type,exit_signal_date,exit_execution_date,holding_days,return_r,loss_r,audit_only_status
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20230414_bb657c4bbb,SH600023,natural_exit_h20,2023-05-18,2023-05-19,22,0.3346549675533898,0.0,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20230526_af1418540a,SH600023,natural_exit_h20,2023-06-28,2023-06-29,22,0.4040827521121304,0.0,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20240527_0e52656c08,SH600023,natural_exit_h20,2024-06-26,2024-06-27,22,-0.09671866590883658,0.09671866590883658,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20250217_a466d97f78,SH600023,natural_exit_h20,2025-03-18,2025-03-19,22,-0.09857222054175377,0.09857222054175377,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20250325_5e66a6b883,SH600023,close_below_breakout_reference,2025-03-27,2025-03-28,3,-0.4495388495308386,0.4495388495308386,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20181219_97f4052d22,SH600025,natural_exit_h20,2019-01-21,2019-01-22,22,0.4192016047083234,0.0,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20190530_54f9715136,SH600025,natural_exit_h20,2019-07-01,2019-07-02,22,0.07559133034104722,0.0,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20200601_8b4662e11c,SH600025,natural_exit_h20,2020-07-02,2020-07-03,22,0.7545849467340733,0.0,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20210219_058a8d30b1,SH600025,close_below_breakout_reference,2021-02-24,2021-02-25,4,-0.48449171619625386,0.48449171619625386,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20210611_0e899f9877,SH600025,close_below_breakout_reference,2021-06-18,2021-06-21,5,-0.375374274902073,0.375374274902073,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20210901_b5607d0d3a,SH600025,natural_exit_h20,2021-10-11,2021-10-12,22,2.1836809654245446,0.0,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20211203_348f89d07f,SH600025,natural_exit_h20,2022-01-04,2022-01-05,22,0.05918890069974579,0.0,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20220510_4630c09e95,SH600025,natural_exit_h20,2022-06-09,2022-06-10,22,0.44012110536811866,0.0,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20221123_99f1cc0e56,SH600025,natural_exit_h20,2022-12-22,2022-12-23,22,-0.8468538216459965,0.8468538216459965,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20240822_dc753ebf10,SH600025,close_below_seed_day_low|close_below_breakout_reference,2024-08-23,2024-08-26,2,-0.5217676975146269,0.5217676975146269,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20220601_1994532c1c,SH600026,close_below_seed_day_low|close_below_breakout_reference,2022-06-16,2022-06-17,11,-0.4062189166795446,0.4062189166795446,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20220721_c4d46119b2,SH600026,natural_exit_h20,2022-08-19,2022-08-22,22,2.6942799842046683,0.0,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20230309_6586971852,SH600026,close_below_seed_day_low|close_below_breakout_reference,2023-03-14,2023-03-15,4,-0.6283810393537088,0.6283810393537088,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20230612_e758a63aeb,SH600026,natural_exit_h20,2023-07-13,2023-07-14,22,0.5067555311224192,0.0,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20240115_789694148c,SH600026,close_below_seed_day_low|close_below_breakout_reference,2024-01-22,2024-01-23,6,-0.46537801212739777,0.46537801212739777,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20240318_f5a0130b54,SH600026,natural_exit_h20,2024-04-18,2024-04-19,22,0.31270846160168875,0.0,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20240509_e02974f06f,SH600026,natural_exit_h20,2024-06-07,2024-06-11,22,0.40469557823753943,0.0,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20250514_fd52371dfb,SH600026,close_below_breakout_reference,2025-05-16,2025-05-19,3,-0.4689813237051071,0.4689813237051071,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20250613_7055c2da52,SH600026,close_below_seed_day_low,2025-06-26,2025-06-27,10,-0.3630488657052947,0.3630488657052947,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20250822_3145615952,SH600026,close_below_seed_day_low,2025-08-29,2025-09-01,6,-0.266054287345204,0.266054287345204,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20251030_5b460252a9,SH600026,close_below_seed_day_low|close_below_breakout_reference,2025-11-04,2025-11-05,4,-0.9253550179603187,0.9253550179603187,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600027_20220816_b652c04324,SH600027,natural_exit_h20,2022-09-15,2022-09-16,22,1.4655111210725646,0.0,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600027_20230103_e5a87f96bd,SH600027,close_below_seed_day_low|close_below_breakout_reference,2023-01-11,2023-01-12,7,-0.31475483359536777,0.31475483359536777,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600027_20230210_f495dbd59b,SH600027,close_below_breakout_reference,2023-02-13,2023-02-14,2,-0.5180713987387979,0.5180713987387979,report_only
validation,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600027_20230512_5609d44c92,SH600027,close_below_breakout_reference,2023-05-16,2023-05-17,3,-0.4521810323030375,0.4521810323030375,report_only
robustness,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600027_20250331_d56b26ff07,SH600027,close_below_breakout_reference,2025-04-02,2025-04-03,3,-0.6000338447341459,0.6000338447341459,report_only
train,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600028_20180320_6513f5a70e,SH600028,close_below_seed_day_low|close_below_breakout_reference,2018-03-28,2018-03-29,7,-0.43227219818208157,0.43227219818208157,report_only
