lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,lead_type,audit_scope,condition_features
sparse_first_limit,首次涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,first limit-up in 60d,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165274,679,163,0.1423756912763048,0.24005891016200295,1.6860947821220889,0.24005891016200295,0.13549337260677466,249,584,118,149,7,27,0.13402061855670103,0.024539877300613498,0.11042944785276074,0.012269938650306749,0.03680981595092025,55.47852760736196,54.0,62.921052631578945,111.1829268292683,0.7540500736377025,0.6759941089837997,0.0,0.0,516,0.759941089837997,-0.1999426037863034,True,False,True,False,p1_path_diagnostic,0.2551369863013699,0.38415841584158417,0.6641452478463494,1.1626712328767124,1.0,2.0,679.0,163.0,0.24005891016200295,0.14595801697186245,1.6447120558528905,0.40463215258855584,297.0,734.0,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SH600600_2018-03-08_2018-05-28;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SH603799_2018-01-03_2018-03-15;in_year_episode_SH603993_2018-02-09_2018-03-19;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002120_2018-02-13_2018-06-07,0.04138272626919837,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,first_limit_up_60d;limit_up_count20
sparse_first_near_limit,首次接近涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,first near-limit-up in 60d,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165274,838,189,0.1423756912763048,0.22553699284009546,1.5840976139838483,0.22553699284009546,0.12529832935560858,266,712,133,172,7,28,0.13484486873508353,0.021164021164021163,0.09523809523809523,0.010582010582010581,0.042328042328042326,60.74074074074074,56.0,70.08426966292134,120.01063829787235,0.7899761336515513,0.684964200477327,0.0,0.0,649,0.7744630071599046,-0.19296182364989162,True,False,True,False,p1_path_diagnostic,0.24157303370786518,0.38415841584158417,0.6288370207343913,1.1769662921348314,1.0,2.0,838.0,189.0,0.22553699284009546,0.14595801697186245,1.5452182587789893,0.44005449591280654,323.0,734.0,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SZ002466_2017-07-05_2017-09-12;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02,0.03887935520485897,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,first_near_limit_up_60d;near_limit_up_count20
sparse_gap_upper_hold,Gap up 上半区且守住,sparse_strong_day_diagnostic,confirmation_continuation,gap-up closes upper and holds,true_true,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,795,200,0.1423576030732932,0.25157232704402516,1.7671857464086582,0.25157232704402516,0.14088050314465408,218,481,96,128,7,28,0.11949685534591195,0.035,0.16,0.01,0.05,59.815,58.0,67.01069518716578,122.42105263157895,0.6528301886792452,0.70062893081761,0.0,0.0,595,0.7484276729559749,-0.22020866548833595,True,False,True,False,p1_path_diagnostic,0.2661122661122661,0.38415841584158417,0.6927149195190433,1.6528066528066527,1.0,4.0,661.0,159.0,0.2405446293494705,0.14594498035012504,1.6481870686638138,0.3692098092643052,271.0,734.0,in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SZ002230_2017-07-17_2017-11-22;in_year_episode_SZ002460_2017-08-22_2017-09-12;in_year_episode_SZ002466_2017-07-05_2017-09-12;in_year_episode_SH600009_2018-02-09_2018-07-23;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SH603799_2018-01-03_2018-03-15;in_year_episode_SH603993_2018-02-09_2018-03-19;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SH600009_2019-01-24_2019-08-27;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600519_2019-01-04_2019-11-19;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600588_2019-02-11_2019-09-05;in_year_episode_SH600600_2019-01-29_2019-11-14;in_year_episode_SH600663_2019-02-22_2019-04-04,0.1189986777448444,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,gap_up_close_upper;gap_up_held_3d
sparse_strong_body,极强实体日诊断,sparse_strong_day_diagnostic,confirmation_continuation,strong body up day,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165213,7547,1490,0.14228299225847846,0.19742944216244865,1.387582865869087,0.19742944216244865,0.10971246853054194,282,1258,192,364,8,28,0.10957996554922486,0.025503355704697986,0.09463087248322148,0.003355704697986577,0.016778523489932886,60.6,58.0,68.09743954480797,112.95827338129496,0.8061481383331125,0.7500993772359879,0.0,0.0,6057,0.8025705578375514,-0.21609939707978731,True,False,True,False,p1_path_diagnostic,0.2893481717011129,0.38415841584158417,0.7532001376755774,5.999205087440382,5.0,16.0,2957.0,546.0,0.18464660128508623,0.14599714081486775,1.2647275162684732,0.6811989100817438,500.0,734.0,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,0.12285534960061373,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,strong_body_day;close_location_in_day
sparse_upper_shadow_fail,长上影强势失败,sparse_strong_day_diagnostic,hold_exit_tolerance,long upper shadow failure with money,true_high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,4171,785,0.187081662909126,0.1882042675617358,1.0060006129684398,0.1882042675617358,0.10069527691201151,271,1068,164,290,7,28,0.12514984416207145,0.024203821656050957,0.09044585987261146,0.007643312101910828,0.033121019108280254,61.77707006369427,59.0,68.43766937669376,113.3810975609756,0.834572045073124,0.6734596020139055,0.0,0.0,3386,0.8117957324382642,-0.19648511479368375,True,False,True,True,drop_or_false_positive_audit,0.27153558052434457,0.3720030935808198,0.7299282861080614,3.905430711610487,3.0,9.0,2303.0,430.0,0.18671298306556666,0.19069148936170213,0.9791364244442547,0.6307901907356949,463.0,734.0,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25,0.02686418852418504,False,dedup_trigger_event_lift_not_positive,p0_5_diagnostic_combo,main,long_upper_shadow_failure;money_ratio20
sparse_strong_pullback_hold,强势日后缩量回撤守住,sparse_strong_day_diagnostic,hold_exit_tolerance,strong-day pullback holds structure,true_high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,6602,1393,0.187081662909126,0.2109966676764617,1.1278319018307652,0.2109966676764617,0.12026658588306574,261,911,150,238,7,28,0.11723720084822781,0.033022254127781765,0.135678391959799,0.00574300071787509,0.02656137832017229,63.05096913137114,62.0,68.48333333333333,116.07022900763359,0.8500454407755226,0.70766434413814,0.0,0.0,5209,0.7890033323235384,-0.21357849165912418,True,False,True,False,p1_hold_exit_refine,0.26125137211855104,0.3720030935808198,0.7022827944891611,7.246981339187706,5.0,21.0,1847.0,351.0,0.19003789929615592,0.19069148936170213,0.9965725262950436,0.5926430517711172,435.0,734.0,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000333_2017-08-07_2017-12-25;in_year_episode_SZ000568_2017-07-17_2017-11-16,0.13125937553572165,False,dedup_trigger_event_lift_not_positive,p0_5_diagnostic_combo,main,strong_day_pullback_hold20;drawdown_from_high20
hv_expansion_rs_early_entry_shadow_with_post_20pct,扩张性高波 + 相对强度,high_volatility_decomposition,early_entry_shadow_with_post_20pct,expansion_volatility_flag == true and ret20_universe_pctile in top20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,656,97,0.122213765358269,0.14786585365853658,1.2098952456383993,0.14786585365853658,0.06402439024390244,157,239,44,47,7,26,0.10975609756097561,0.08247422680412371,0.25773195876288657,0.041237113402061855,0.18556701030927836,64.16494845360825,69.0,68.64044943820225,116.87878787878788,0.9786585365853658,0.5503048780487805,0.0,0.0,559,0.8521341463414634,-0.22320442919540887,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;ret20_universe_pctile
hv_expansion_rs_early_entry_shadow_with_post_30pct,扩张性高波 + 相对强度,high_volatility_decomposition,early_entry_shadow_with_post_30pct,expansion_volatility_flag == true and ret20_universe_pctile in top20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,6931,1774,0.20574877920302956,0.25595152214687633,1.2440001983890632,0.25595152214687633,0.13562256528639446,245,697,132,215,8,28,0.12941855432116578,0.02705749718151071,0.12344983089064261,0.005636978579481398,0.02705749718151071,59.88331454340474,58.5,67.11957168352171,111.6140127388535,0.5888039243976338,0.7452027124513058,0.0,0.0,5157,0.7440484778531237,-0.24221069278120683,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;ret20_universe_pctile
hv_expansion_rs_early_entry_shadow_with_late_acceleration,扩张性高波 + 相对强度,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,expansion_volatility_flag == true and ret20_universe_pctile in top20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,768,264,0.371592290328182,0.34375,0.9250730140186916,0.34375,0.265625,84,118,34,42,7,22,0.16536458333333334,0.07954545454545454,0.3409090909090909,0.022727272727272728,0.09090909090909091,68.0719696969697,70.0,73.61960784313726,133.22368421052633,0.6041666666666666,0.83203125,0.0,0.0,504,0.65625,-0.27322724722402425,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;ret20_universe_pctile
hv_expansion_money_early_entry_shadow_with_post_20pct,扩张性高波 + 成交质量,high_volatility_decomposition,early_entry_shadow_with_post_20pct,expansion volatility with upper close and money quality,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36778,499,65,0.12211104464625591,0.13026052104208416,1.0667382415688647,0.13026052104208416,0.056112224448897796,152,217,39,42,7,26,0.14829659318637275,0.1076923076923077,0.2923076923076923,0.046153846153846156,0.2,62.276923076923076,71.0,70.16666666666667,131.08695652173913,0.9879759519038076,0.5490981963927856,0.0,0.0,434,0.8697394789579158,-0.220821700752723,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;money_close_location_score
hv_expansion_money_early_entry_shadow_with_post_30pct,扩张性高波 + 成交质量,high_volatility_decomposition,early_entry_shadow_with_post_30pct,expansion volatility with upper close and money quality,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70193,5405,1251,0.205633040331657,0.2314523589269195,1.1255601655921617,0.2314523589269195,0.127104532839963,246,691,131,203,8,28,0.138945420906568,0.03117505995203837,0.14228617106314947,0.007194244604316547,0.029576338928856916,59.28377298161471,57.0,66.63381478334749,113.46003552397869,0.6061054579093432,0.7291396854764107,0.0,0.0,4154,0.7685476410730805,-0.2431403414285908,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;money_close_location_score
hv_expansion_money_early_entry_shadow_with_late_acceleration,扩张性高波 + 成交质量,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,expansion volatility with upper close and money quality,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5755,565,204,0.37150304083405733,0.36106194690265486,0.9718949973923193,0.36106194690265486,0.2743362831858407,85,115,31,38,7,22,0.15575221238938053,0.08823529411764706,0.36764705882352944,0.024509803921568627,0.09313725490196079,65.29411764705883,69.5,72.64615384615385,131.80327868852459,0.6176991150442478,0.8584070796460177,0.0,0.0,361,0.6389380530973452,-0.286760560241222,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,expansion_volatility_flag;money_close_location_score
hv_upper_close_industry_improve_early_entry_shadow_with_post_20pct,高波上半区 + 行业宽度改善,high_volatility_decomposition,early_entry_shadow_with_post_20pct,high volatility with improving industry breadth,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36717,841,111,0.12092491216602663,0.13198573127229488,1.0914684898929845,0.13198573127229488,0.06064209274673008,165,268,43,47,7,26,0.16527942925089179,0.07207207207207207,0.2702702702702703,0.05405405405405406,0.21621621621621623,57.54054054054054,58.0,59.55769230769231,111.1,0.9845422116527943,0.48513674197384066,0.0,0.0,730,0.8680142687277052,-0.2191152739377512,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_industry_width_improving;close_location_in_day
hv_upper_close_industry_improve_early_entry_shadow_with_post_30pct,高波上半区 + 行业宽度改善,high_volatility_decomposition,early_entry_shadow_with_post_30pct,high volatility with improving industry breadth,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70087,4345,1058,0.20464565468631843,0.24349827387802073,1.1898531354171957,0.24349827387802073,0.1286536248561565,236,618,119,185,7,27,0.1286536248561565,0.03497164461247637,0.16162570888468808,0.008506616257088847,0.03497164461247637,55.28260869565217,49.5,63.172172172172175,112.98510638297873,0.6117376294591484,0.7090909090909091,0.0,0.0,3287,0.7565017261219793,-0.24431133743781885,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_industry_width_improving;close_location_in_day
hv_upper_close_industry_improve_early_entry_shadow_with_late_acceleration,高波上半区 + 行业宽度改善,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,high volatility with improving industry breadth,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5755,318,122,0.37150304083405733,0.3836477987421384,1.0326908707956064,0.3836477987421384,0.2358490566037736,61,79,24,27,7,17,0.14150943396226415,0.08196721311475409,0.39344262295081966,0.04918032786885246,0.18032786885245902,59.4344262295082,53.0,64.92307692307692,128.16666666666666,0.6194968553459119,0.8522012578616353,0.0,0.0,196,0.6163522012578616,-0.2689951043336367,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_industry_width_improving;close_location_in_day
hv_drawdown_control_rs_early_entry_shadow_with_post_20pct,高波 + 回撤受控 + 排名强,high_volatility_decomposition,early_entry_shadow_with_post_20pct,"high volatility, controlled drawdown, strong rank",true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,1073,159,0.122213765358269,0.14818266542404473,1.2124875212677397,0.14818266542404473,0.06616961789375582,151,222,36,40,7,27,0.14165890027958994,0.09433962264150944,0.3522012578616352,0.08176100628930817,0.29559748427672955,67.10691823899371,73.0,73.71212121212122,121.10714285714286,0.9813606710158435,0.6309412861136999,0.0,0.0,914,0.8518173345759552,-0.20787728200850794,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_drawdown_controlled;ret20_universe_pctile
hv_drawdown_control_rs_early_entry_shadow_with_post_30pct,高波 + 回撤受控 + 排名强,high_volatility_decomposition,early_entry_shadow_with_post_30pct,"high volatility, controlled drawdown, strong rank",true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,12733,3270,0.20574877920302956,0.2568130055760622,1.2481872629856203,0.2568130055760622,0.14089374067383964,247,709,134,213,8,28,0.12424409015942826,0.027522935779816515,0.12293577981651377,0.007033639143730887,0.028134556574923548,60.956269113149844,62.0,66.89117174959871,115.33941368078176,0.5993874185188094,0.7610146862483311,0.0,0.0,9463,0.7431869944239378,-0.23742453611088046,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_drawdown_controlled;ret20_universe_pctile
hv_drawdown_control_rs_early_entry_shadow_with_late_acceleration,高波 + 回撤受控 + 排名强,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,"high volatility, controlled drawdown, strong rank",true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,1332,479,0.371592290328182,0.35960960960960964,0.9677531503466084,0.35960960960960964,0.27852852852852855,83,120,37,45,7,22,0.1704204204204204,0.07933194154488518,0.3298538622129436,0.029227557411273485,0.10855949895615867,66.33402922755741,67.0,73.17344753747324,128.3272727272727,0.6223723723723724,0.8295795795795796,0.0,0.0,853,0.6403903903903904,-0.25565826608085696,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_vol_drawdown_controlled;ret20_universe_pctile
hv_atr_above_median_early_entry_shadow_with_post_20pct,高ATR但守住中位价,high_volatility_decomposition,early_entry_shadow_with_post_20pct,high ATR above median20 with rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,695,95,0.122213765358269,0.1366906474820144,1.118455413605059,0.1366906474820144,0.053237410071942444,138,206,37,40,7,26,0.19136690647482013,0.07368421052631578,0.30526315789473685,0.05263157894736842,0.17894736842105263,58.189473684210526,54.0,61.651685393258425,99.11764705882354,1.0,0.4014388489208633,0.0,0.0,600,0.8633093525179856,-0.21256509788051833,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_above_median20;ret_rank_jump5_20
hv_atr_above_median_early_entry_shadow_with_post_30pct,高ATR但守住中位价,high_volatility_decomposition,early_entry_shadow_with_post_30pct,high ATR above median20 with rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,3431,680,0.20574877920302956,0.19819294666278053,0.9632764161735655,0.19819294666278053,0.11745846691926552,217,502,88,132,7,27,0.13552900029146023,0.057352941176470586,0.21470588235294116,0.01764705882352941,0.07647058823529412,63.372058823529414,62.0,70.59969325153374,125.75820895522388,0.9880501311570971,0.7070824832410376,0.0,0.0,2751,0.8018070533372195,-0.24501691553781507,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_above_median20;ret_rank_jump5_20
hv_atr_above_median_early_entry_shadow_with_late_acceleration,高ATR但守住中位价,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,high ATR above median20 with rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,311,107,0.371592290328182,0.3440514469453376,0.9258842443729903,0.3440514469453376,0.2379421221864952,62,74,28,31,7,18,0.14469453376205788,0.1308411214953271,0.45794392523364486,0.04672897196261682,0.18691588785046728,59.794392523364486,57.0,66.83,128.96363636363637,0.9935691318327974,0.9614147909967846,0.0,0.0,204,0.6559485530546624,-0.2630820740616332,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_above_median20;ret_rank_jump5_20
hv_reversal_lower_shadow_early_entry_shadow_with_post_20pct,高波反转下影,high_volatility_decomposition,early_entry_shadow_with_post_20pct,reversal volatility with money support,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,305,34,0.122213765358269,0.11147540983606558,0.9121346479201914,0.11147540983606558,0.07213114754098361,149,226,28,29,7,25,0.11147540983606558,0.058823529411764705,0.29411764705882354,0.029411764705882353,0.14705882352941177,75.1470588235294,77.5,78.8125,116.76923076923077,0.9967213114754099,0.5475409836065573,0.0,0.0,271,0.8885245901639345,-0.18413342156028392,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reversal_volatility_flag;money_ratio20
hv_reversal_lower_shadow_early_entry_shadow_with_post_30pct,高波反转下影,high_volatility_decomposition,early_entry_shadow_with_post_30pct,reversal volatility with money support,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,1293,283,0.20574877920302956,0.2188708430007734,1.0637771161927294,0.2188708430007734,0.12915699922660479,227,539,109,146,7,28,0.12451662799690642,0.04240282685512368,0.16607773851590105,0.01060070671378092,0.04946996466431095,62.34628975265018,64.0,70.41666666666667,115.81294964028777,0.7146171693735499,0.7022428460943542,0.0,0.0,1010,0.7811291569992266,-0.22783751040899802,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reversal_volatility_flag;money_ratio20
hv_reversal_lower_shadow_early_entry_shadow_with_late_acceleration,高波反转下影,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,reversal volatility with money support,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,168,55,0.371592290328182,0.3273809523809524,0.8810219181130396,0.3273809523809524,0.2261904761904762,66,88,25,30,6,20,0.20238095238095238,0.10909090909090909,0.36363636363636365,0.03636363636363636,0.18181818181818182,64.94545454545455,69.0,68.1923076923077,122.92857142857143,0.6964285714285714,0.8630952380952381,0.0,0.0,113,0.6726190476190477,-0.29384483856775234,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reversal_volatility_flag;money_ratio20
