primary_family,horizon,split,signal_date,calendar_year,decile_monotonicity_score,top_decile_minus_bottom_decile_matched_delta_net,top_quintile_minus_bottom_quintile_matched_delta_net,top_decile_minus_bottom_decile_net_return,top_quintile_minus_bottom_quintile_net_return,top_decile_minus_bottom_decile_gross_return,top_quintile_minus_bottom_quintile_gross_return
close_location,H1,train,2018-05-04,2018,0.5030303030303029,0.01563928069187378,0.005273964389695909,0.01523756869974522,0.005878363798855384,0.015406533675246496,0.005943547268399187
close_location,H1,train,2018-05-11,2018,0.5515151515151515,0.007985458694948837,0.010230792342288492,0.007840274217397747,0.00978757860597912,0.007927212741985832,0.009896110223585764
close_location,H1,train,2018-05-18,2018,-0.5757575757575757,-0.003156876932304219,-0.004350567268572619,-0.0037362988787189074,-0.004283297867120214,-0.003777729612253123,-0.004330794113630642
close_location,H1,train,2018-05-25,2018,0.4545454545454545,0.006483411851584856,0.009829028497925354,0.008127679148681864,0.011057636955397425,0.008217804623112782,0.011180251881314107
close_location,H1,train,2018-06-01,2018,0.5151515151515151,0.0064474772469428265,0.003414941843160048,0.007101844422741154,0.004606797555907056,0.007180594713719101,0.004657880996547146
close_location,H1,train,2018-06-08,2018,-0.0303030303030303,0.0029267091448095693,-0.0006284511572338264,0.0032853748475235893,-0.0004398352244337333,0.003321805415389296,-0.0004447124295433528
close_location,H1,train,2018-06-15,2018,0.2727272727272727,-0.017606905265432557,0.002508672694455027,-0.01703066095567056,0.0027288244040495624,-0.017219509010622563,0.0027590835456266956
close_location,H1,train,2018-06-22,2018,-0.01818181818181818,-0.005565886831484873,-0.002753764805423305,-0.010137160127454276,-0.0037203145060393933,-0.010249568153061068,-0.0037615679935055213
close_location,H1,train,2018-06-29,2018,0.32121212121212117,-0.001633858211939252,0.005653602346550004,-0.002947270954892889,0.004004245541083029,-0.0029799523868524157,0.0040486474573652
close_location,H1,train,2018-07-06,2018,0.35757575757575755,0.005901798437149985,-0.000712083909170893,0.005037628516705472,-0.0002855278282045265,0.005093489316789931,-0.0002886939633963033
close_location,H1,train,2018-07-13,2018,-0.23636363636363633,-0.006238405243797627,-0.003786627921288768,-0.0063813333617334135,-0.0034461510019784362,-0.006452094114736509,-0.003484364369943902
close_location,H1,train,2018-07-20,2018,-0.09090909090909088,-0.012286417515288235,-0.005031888407385039,-0.012214348455033563,-0.004975459517503828,-0.012349789818950279,-0.005030630943605192
close_location,H1,train,2018-07-27,2018,-0.04242424242424241,0.015907551251796388,0.0014101049031836098,0.015538189210151836,0.0006427100491866924,0.015710487679215977,0.0006498368743288749
close_location,H1,train,2018-08-03,2018,-0.17575757575757575,0.0068609224390537935,-0.0008926517206260757,0.006709303641340215,-0.001102729633955607,0.006783701161556703,-0.001114957482719241
close_location,H1,train,2018-08-10,2018,0.34545454545454546,0.005183326712012567,0.002983339652130336,0.005661634284367261,0.002881030672777829,0.00572441450324635,0.002912977585480025
close_location,H1,train,2018-08-17,2018,-0.6606060606060605,-0.01426772268138634,-0.006461414797902826,-0.012222806993155769,-0.006206204731490198,-0.012358342151345996,-0.006275023533956332
close_location,H1,train,2018-08-24,2018,0.41818181818181815,-0.002042558823153675,0.007619015142663253,-0.0024245299104044852,0.008578440261314975,-0.002451414818685162,0.008673564094857809
close_location,H1,train,2018-08-31,2018,0.6,0.01567956439645331,0.006777105319799252,0.015325873907845861,0.006351465913439309,0.015495818074162695,0.006421895474979457
close_location,H1,train,2018-09-07,2018,-0.2606060606060606,-0.00855772040560568,0.0009117249786280215,-0.009773034409978194,0.0005932962973634326,-0.009881404751217859,0.0005998751877576008
close_location,H1,train,2018-09-14,2018,0.2727272727272727,0.0043003420596423895,0.005743568067660681,0.00417866440866106,0.005596755418542182,0.004225000405128038,0.005658816214513927
close_location,H1,train,2018-09-21,2018,0.6242424242424242,0.009059572227155173,0.009380957801061083,0.008931257908853303,0.009234824899585811,0.009030294034858761,0.0093372271918191
close_location,H1,train,2018-09-28,2018,0.18787878787878787,-0.004883053918743175,-0.0019052920098297866,-0.003804024930716174,-0.002079544744533618,-0.0038462066587786007,-0.0021026042124669825
close_location,H1,train,2018-10-12,2018,0.1515151515151515,0.013984933223407115,0.007882797296681017,0.013956315390172086,0.007493977826526815,0.014111072919700214,0.007577076370974203
close_location,H1,train,2018-10-19,2018,-0.6121212121212121,-0.018506254426197504,-0.01021834588427739,-0.02134536555618609,-0.010689062924403931,-0.02158205811779698,-0.010807590839896263
close_location,H1,train,2018-10-26,2018,-0.5030303030303029,-0.010837183745155726,-0.009965734226743152,-0.007791376095255407,-0.01098280257127094,-0.007877772402763265,-0.011104587680428189
close_location,H1,train,2018-11-02,2018,-0.05454545454545454,0.00740702223887036,3.947943571890522e-05,0.00781715729188619,-2.5941447812581966e-05,0.007903839479598678,-2.622910499595725e-05
close_location,H1,train,2018-11-09,2018,-0.06666666666666665,0.00016908683942414926,-2.0325075383327475e-05,0.0014125142204011835,-2.700681751486092e-05,0.0014281771805064332,-2.730628827358355e-05
close_location,H1,train,2018-11-16,2018,-0.006060606060606061,-0.000648159672683225,0.00028359197255340036,0.0005370402432436725,0.0003541815777379038,0.0005429953265861931,0.0003581089944265877
close_location,H1,train,2018-11-23,2018,0.49090909090909085,0.007087475026766833,0.0023905442598232554,0.00699262517662092,0.0023027342080354334,0.007070164367087504,0.0023282685591325923
close_location,H1,train,2018-11-30,2018,-0.10303030303030303,0.0030709242634024423,0.0020734709386221336,0.0025527397376183727,0.0011792530374202474,0.0025810463274508894,0.0011923294319884418
close_location,H1,train,2018-12-07,2018,-0.2727272727272727,0.002656183650284284,-0.0007431485557322067,0.0024468390948250446,-0.0008842899997079275,0.0024739713831749173,-0.0008940956347853316
close_location,H1,train,2018-12-14,2018,-0.3939393939393939,-0.0067192213539756475,-0.008265330888032628,-0.00543386378445024,-0.009416078404216797,-0.005494118322382667,-0.00952049056394098
close_location,H1,train,2018-12-21,2018,-0.1515151515151515,0.002621895331966736,-0.0013003236829931427,0.0025435011462798095,-0.0016864189032883906,0.0025717052920551527,-0.0017051191129014431
close_location,H1,train,2018-12-28,2018,0.006060606060606061,5.939874648315784e-05,0.00015186405102289753,-0.001774327702028039,4.9605164358146325e-05,-0.0017940027067884223,5.0155221624230764e-05
close_location,H1,train,2019-01-04,2019,-0.22424242424242422,-0.0006999385229725912,0.0010876529687780833,-0.0005151964471136316,0.0012257555196175194,-0.0005209093109426249,0.0012393475667100084
close_location,H1,train,2019-01-11,2019,0.33333333333333326,0.007802572876571785,0.002090800586784068,0.007811615539112507,0.0019455393460628377,0.007898236275937333,0.0019671128670373395
close_location,H1,train,2019-01-18,2019,0.4787878787878787,0.0052618657394720506,0.007407786570664977,0.004760648428202629,0.006732467278887148,0.004813437876499207,0.006807121653955472
close_location,H1,train,2019-01-25,2019,0.29696969696969694,0.0007868881932170658,0.0052176362688167895,0.0013703628234429874,0.004727229184806614,0.0013855583789448263,0.004779648056815559
close_location,H1,train,2019-02-01,2019,0.41818181818181815,0.005229685037659426,0.005352218526783458,0.00552757590774778,0.005074631661857901,0.00558886959220874,0.005130902779076097
close_location,H1,train,2019-02-15,2019,0.19999999999999998,-0.0009146268504675629,0.0012447701792392474,0.0008401449751677045,0.0004945547287517026,0.0008494610988842091,0.0005000387025584085
close_location,H1,train,2019-02-22,2019,-0.5636363636363636,-0.023113604596384577,-0.01796044100968063,-0.021775648756372345,-0.017535781977939962,-0.022017112603469238,-0.017730231173259864
close_location,H1,train,2019-03-01,2019,0.3939393939393939,0.008153456828134589,0.0037850353523673497,0.007296659832039284,0.002859883726523962,0.007377570374531669,0.0028915961468785954
close_location,H1,train,2019-03-08,2019,-0.32121212121212117,-0.001470472362651592,0.0011041635610175497,-0.00038776108721918015,0.001071993870694659,-0.0003920608573395497,0.0010838808995027732
close_location,H1,train,2019-03-15,2019,0.2727272727272727,0.010159703417449808,0.0034076493226211676,0.01022690971138094,0.004225762838363416,0.010340312944067589,0.004272621095643629
close_location,H1,train,2019-03-22,2019,-0.05454545454545454,0.003343972649325364,-0.0026698657238612717,0.0024943414804109425,-0.0030908920727834195,0.0025220005089235135,-0.0031251660776227615
close_location,H1,train,2019-03-29,2019,-0.43030303030303024,-0.0046694602783561145,-0.00317530951872232,-0.004877488358659436,-0.0032084750219957964,-0.004931573411023557,-0.003244052870021951
close_location,H1,train,2019-04-04,2019,-0.04242424242424241,0.008389149066156659,0.001068726951792034,0.008106602614837352,0.000516709145397129,0.00819649437770354,0.0005224387830981315
close_location,H1,train,2019-04-12,2019,-0.32121212121212117,-0.0011080808125678403,-0.00266443670450675,-0.001098904878377202,-0.00252806201994088,-0.0011110903155365608,-0.0025560949657265006
close_location,H1,train,2019-04-19,2019,-0.2727272727272727,-0.0029400718673630514,-0.011110386786950602,-0.002401655648204666,-0.0113365387176693,-0.0024282869104327205,-0.011462246304256362
close_location,H1,train,2019-04-26,2019,0.7333333333333332,0.014675128043713074,0.010887527917140625,0.013822074698179474,0.010396386269996755,0.013975343671647183,0.01051166877903904
close_location,H1,train,2019-04-30,2019,0.33333333333333326,0.021586518281668514,0.009745044544529678,0.01903769913736806,0.00896601381477883,0.019248802656028345,0.009065435338934603
close_location,H1,train,2019-05-10,2019,-0.43030303030303024,-0.0012009086273710445,-0.0014021941990941564,-0.0020766008895634833,-0.0018214004639006756,-0.0020996277139437216,-0.0018415974448511962
close_location,H1,train,2019-05-17,2019,-0.8424242424242423,-0.016983523531443542,-0.013981934832147526,-0.018096977573606222,-0.013645901412197788,-0.018297649703958703,-0.013797216851244316
close_location,H1,train,2019-05-24,2019,-0.2121212121212121,0.0011905870325732482,-0.0009683851053420567,0.0011388675422347686,-0.0007399964252123066,0.0011514961137716172,-0.0007482020307338355
close_location,H1,train,2019-05-31,2019,0.22424242424242422,0.0024273892365979993,-0.0024995090298416513,0.0027807339230449934,-0.0020635029884299126,0.0028115686742078115,-0.002086384573987065
close_location,H1,train,2019-06-06,2019,0.709090909090909,0.00429471831721665,0.0066462505070680996,0.0031108575899078295,0.006515533699130292,0.003145352986570116,0.0065877825607133815
close_location,H1,train,2019-06-14,2019,0.5151515151515151,0.009305516607721028,0.004105237794472798,0.009013956251346386,0.004087257330494485,0.009113909395262552,0.004132579740409287
close_location,H1,train,2019-06-21,2019,0.5878787878787878,0.012205527920002747,0.005150309921861491,0.011420778784070749,0.005036505978553475,0.011547420484297346,0.005092354331138266
close_location,H1,train,2019-06-28,2019,0.006060606060606061,-0.013077640434745012,-0.0065052293391158695,-0.012947720619130297,-0.005835445627371521,-0.013091294134060136,-0.005900153189771799
close_location,H1,train,2019-07-05,2019,0.35757575757575755,-0.0015594284939738556,0.0005807754581775926,-0.0001776872051369241,0.0016465123539947599,-0.00017965752696803838,0.001664770051468513
close_location,H1,train,2019-07-12,2019,-0.11515151515151514,-0.00035505698076278703,-0.006791235111515093,-0.00037935457329433056,-0.0067957971577118316,-0.00038356112602236196,-0.00687115377942032
close_location,H1,train,2019-07-19,2019,0.5878787878787878,0.005397458413779699,0.008295178622076415,0.004610514921013532,0.008170189036368024,0.0046616395824360625,0.008260785890601967
close_location,H1,train,2019-07-26,2019,0.5030303030303029,0.0026498939283476595,0.0069576909814658815,0.0024018110136665386,0.006702438880297816,0.002428443998697139,0.006776760279172071
close_location,H1,train,2019-08-02,2019,-0.0303030303030303,-0.0017286283245198362,0.010334516249101347,-0.0026925767047237606,0.01043210855336213,-0.0027224339060866326,0.010547787176433687
close_location,H1,train,2019-08-09,2019,0.09090909090909088,0.008020059591936282,0.003556397383905304,0.008064652158853118,0.0037120348276980684,0.008154078745291915,0.003753196504214856
close_location,H1,train,2019-08-16,2019,-0.13939393939393938,-0.0021075206002624776,0.002102276424199509,-0.0013534558048019134,0.0020461108291831964,-0.001368463883282581,0.0020687995581358566
close_location,H1,train,2019-08-23,2019,0.43030303030303024,0.01505267510343295,0.006578713303030844,0.014851418660375202,0.006558806175228131,0.015016101730197911,0.006631534872735717
close_location,H1,train,2019-08-30,2019,0.5636363636363636,0.0175211110310053,0.011159786112812748,0.01745168033973067,0.010574934962911368,0.01764519695640112,0.010692197346572741
close_location,H1,train,2019-09-06,2019,0.18787878787878787,0.0017003586934107697,0.003492861508903741,0.0021367706381751513,0.003960577224295606,0.0021604646674290556,0.004004494915290774
close_location,H1,train,2019-09-12,2019,-0.13939393939393938,-0.0051604434714375225,0.0017516568499490153,-0.00450447376875952,0.0019508838734476203,-0.004554422570630897,0.001972516658334607
close_location,H1,train,2019-09-20,2019,0.43030303030303024,0.004998848274220656,0.005290931989967887,0.006254379225543137,0.0065505303225748945,0.006323732220987711,0.006623167251555085
close_location,H1,train,2019-09-27,2019,-0.2606060606060606,-0.004777460010923289,-0.00570877936662512,-0.007979680331339185,-0.007266726944371381,-0.008068164689852032,-0.007347305569762608
close_location,H1,train,2019-09-30,2019,0.7212121212121211,0.003742535924555578,0.009727689547984163,0.002579868151251632,0.008158475894717862,0.0026084755601869145,0.008248942865324614
close_location,H1,train,2019-10-11,2019,-0.6121212121212121,-0.0048620644115549075,-0.003852919906174389,-0.005543406156396077,-0.0038231203903441842,-0.005604875377888367,-0.0038655138624145383
close_location,H1,train,2019-10-18,2019,0.3696969696969697,0.006205990147222467,0.0029434419777139282,0.0056718180753835955,0.0021387104601269307,0.005734711219364701,0.0021624259995033333
close_location,H1,train,2019-10-25,2019,0.10303030303030303,0.0016620461865591244,-0.0026315007840347236,0.0004819274404886274,-0.002502275404390523,0.00048727139396174696,-0.002530022409882764
close_location,H1,train,2019-11-01,2019,-0.5272727272727272,-0.015880675366060047,-0.010605397210120937,-0.016283746653860492,-0.010358345653234204,-0.01646431239296584,-0.010473206340921325
close_location,H1,train,2019-11-08,2019,0.23636363636363633,0.0010986024548157909,0.0009493664970642036,0.001371974262545761,0.0010019506148865771,0.0013871876868279745,0.0010130609543661448
close_location,H1,train,2019-11-15,2019,0.4545454545454545,0.006612128413305286,0.007312909783334193,0.007288831704722973,0.007571552406176736,0.007369655443384221,0.007655511152616161
close_location,H1,train,2019-11-22,2019,-0.6606060606060605,-0.018492961490952996,-0.01215988832966406,-0.019634040705152768,-0.013655190236319562,-0.019851756882326804,-0.013806608676440025
close_location,H1,train,2019-11-29,2019,0.4787878787878787,-0.00021543259079819346,0.001559899340377113,-0.00023986398671652608,0.0016670669720046383,-0.00024252376882734719,0.001685552593669998
close_location,H1,train,2019-12-06,2019,-0.33333333333333326,-0.004723352759498331,-0.005970591253603911,-0.005849426064717427,-0.005899337197905001,-0.005914288652128596,-0.0059647532353817815
close_location,H1,train,2019-12-13,2019,-0.5151515151515151,-0.002900768095356579,-0.004194562830960565,-0.002004525168140786,-0.00423797288180454,-0.0020267527657713566,-0.004284966532711642
close_location,H1,train,2019-12-20,2019,0.309090909090909,0.00045635042292706046,0.00160346453629838,0.0013164330983811492,0.0015889846167548675,0.0013310306428188697,0.0016066044058519868
close_location,H1,train,2019-12-27,2019,0.12727272727272726,0.010392869324106038,0.003427772852731301,0.0068408949534679575,0.002775489234529112,0.00691675165154064,0.0028062658288635738
close_location,H1,train,2020-01-03,2020,-0.04242424242424241,-0.00489471970835328,-0.0010792212375459217,-0.004331604229834895,-0.0008114311841869925,-0.004379636131577023,-0.0008204289090116479
close_location,H1,train,2020-01-10,2020,0.34545454545454546,0.0003447618417170943,0.0035993748036770587,8.007011909988773e-05,0.0034991242851467315,8.095799340440473e-05,0.0035379250584699363
close_location,H1,train,2020-01-17,2020,0.4787878787878787,0.0037255285042127233,0.006290987491206425,0.004355989223949967,0.006585661137867895,0.004404291523812341,0.0066586876222596075
close_location,H1,train,2020-01-23,2020,0.5151515151515151,0.04648514715462401,0.02088703975345778,0.04636866813997024,0.02211642979131773,0.046882836839102944,0.022361672460374685
close_location,H1,train,2020-02-07,2020,-0.1515151515151515,0.01765095535978254,0.0016550493986574556,0.018279125642492615,0.0022781480561743566,0.0184818175598993,0.0023034097785714497
close_location,H1,train,2020-02-14,2020,0.1515151515151515,0.007232629745411485,0.007488960614275213,0.007173460993590572,0.007119367630709332,0.00725300541993076,0.007198312231453039
close_location,H1,train,2020-02-21,2020,0.5515151515151515,0.020467544885133214,0.01847140775725023,0.020188048607284296,0.019105288717461533,0.020411908017244084,0.019317141717352722
close_location,H1,train,2020-02-28,2020,-0.12727272727272726,-0.0024366276238505353,-0.00015002595029242963,-0.0027744460838379746,-0.0004994652045021523,-0.002805211110977271,-0.0005050036291488133
close_location,H1,train,2020-03-06,2020,-0.4666666666666666,-0.007762579135423633,-0.007849717898236836,-0.008251035486848156,-0.008074519411400985,-0.008342528823899912,-0.008164055412938707
close_location,H1,train,2020-03-13,2020,-0.5272727272727272,-0.019037041254970632,-0.009853958523672247,-0.02220334548772533,-0.01013073099162888,-0.022449551939706096,-0.010243067726415082
close_location,H1,train,2020-03-20,2020,0.5272727272727272,0.0033050671616624517,0.00030823878205931006,0.0038641602887168197,0.0009738748401371261,0.003907008840305426,0.000984673855501536
close_location,H1,train,2020-03-27,2020,0.33333333333333326,0.00954485721648132,0.00657715990496573,0.010143429975880705,0.007394951207904362,0.010255907526016456,0.0074769516749274775
close_location,H1,train,2020-04-03,2020,-0.3696969696969697,-0.0012522491463933445,-0.0014534637069365613,-0.0012409232556223077,-0.0017000664837705914,-0.0012546834933358834,-0.0017189180274414595
close_location,H1,train,2020-04-10,2020,0.2727272727272727,0.0037830227556266177,0.0048350443936973206,0.0033729836555256056,0.004954627635708314,0.003410385692028469,0.005009568063120457
close_location,H1,train,2020-04-17,2020,0.5515151515151515,0.007795260494193847,0.008487781165285094,0.00700180586959849,0.008138420972170086,0.007079446862104157,0.008228665559563132
close_location,H1,train,2020-04-24,2020,0.05454545454545454,0.0004589201132298216,0.0016777896765560396,0.001466684595526591,0.002011270331256289,0.0014829482351947213,0.002033572724042389
close_location,H1,train,2020-04-30,2020,0.09090909090909088,0.0024358970183831936,-0.0007256833905197466,0.00334954834724772,0.00014786862360356267,0.0033866905164208136,0.00014950829584107345
close_location,H1,train,2020-05-08,2020,-0.09090909090909088,-0.0047216980688009995,-0.004747473791714802,-0.004613977110892009,-0.005172194193202077,-0.0046651401635328825,-0.005229547153005711
close_location,H1,train,2020-05-15,2020,0.406060606060606,0.014636510059463183,0.008865151318627373,0.014422247162677697,0.008273863419860748,0.014582171274360567,0.008365609889234172
close_location,H1,train,2020-05-22,2020,0.09090909090909088,0.002304785904547411,0.004636154830106382,0.0026198011462118653,0.004573134369037683,0.0026488513605347898,0.004623844528371782
close_location,H1,train,2020-05-29,2020,-0.18787878787878787,-0.0045209871951807055,-0.007532346708814107,-0.00416728519338597,-0.006045000971198625,-0.004213495009038417,-0.0061120322319679656
close_location,H1,train,2020-06-05,2020,-0.2727272727272727,-0.003326114404153674,0.0004407172732830327,-0.0033535209721300262,0.0005167539452519071,-0.0033907071925872068,0.0005224840797254117
close_location,H1,train,2020-06-12,2020,0.13939393939393938,0.004489281397122631,0.006598813376867939,0.004966725305000842,0.006823978904994798,0.005021799879955506,0.006899648025917153
close_location,H1,train,2020-06-19,2020,-0.5151515151515151,-0.012305193504744683,-0.00851815177335511,-0.012735266512690524,-0.0074306750723604695,-0.012876484185714306,-0.007513071670945109
close_location,H1,train,2020-06-24,2020,-0.06666666666666665,-0.007581491050283953,-0.005069020629517638,-0.007078769084035593,-0.004408304198559625,-0.007157263499281953,-0.004457186603987208
close_location,H1,train,2020-07-03,2020,-0.34545454545454546,-0.024157782639487375,-0.016953717070288307,-0.02793665363566128,-0.01651215398772424,-0.028246435077185713,-0.016695252469442937
close_location,H1,train,2020-07-10,2020,-0.19999999999999998,-0.008725935118569412,-0.004716232519391303,-0.009358585547417298,-0.0038944358830819755,-0.009462360185543892,-0.003937620151946791
close_location,H1,train,2020-07-17,2020,-0.34545454545454546,-0.01645642866565338,-0.00507865834116657,-0.01562137534137523,-0.005715373645688148,-0.01579459623729774,-0.005778749764743189
close_location,H1,train,2020-07-24,2020,0.35757575757575755,0.003028949800724848,0.0058796274051150284,0.0035583545697754357,0.0060657483619894585,0.0035978121305289858,0.006133009684551832
close_location,H1,train,2020-07-31,2020,-0.8424242424242423,-0.013426755521860192,-0.011377948292823827,-0.01255664946295212,-0.01134259155519625,-0.012695886503367922,-0.011468366259941338
close_location,H1,train,2020-08-07,2020,-0.18787878787878787,-0.004458094856533464,-0.0017504769523252275,-0.004927335612318929,-0.002510727606446095,-0.004981973406407136,-0.002538568335953035
close_location,H1,train,2020-08-14,2020,-0.3696969696969697,-0.007174659737824069,-0.007211065043428124,-0.007279457504384001,-0.007323289669667659,-0.007360177295259266,-0.007404495502698276
close_location,H1,train,2020-08-21,2020,-0.6969696969696969,-0.003644457313311103,-0.0031749065379100792,-0.00364955863188963,-0.0031579893370628307,-0.003690027528009347,-0.003193007363985882
