audit_scope,factor_id,usable_date_count_before,usable_date_count_after,train_missing_share_before,train_missing_share_after,raw_rank_mean,raw_rank_std,neutralized_rank_mean,neutralized_rank_std,signal_date,neutralization_failure_count,neutralization_status
factor,alpha075,424.0,424.0,0.021127113965975775,0.021127113965975775,0.0024940003640949726,0.0005976596148684621,0.0024940005969256163,0.27980196475982666,,,
factor,alpha076,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.002505330368876457,0.2886713743209839,0.0025039103347808123,0.28867191076278687,,,
factor,alpha078,430.0,429.0,0.001681136146936324,0.005469965373613661,0.002507054479792714,0.2886713445186615,0.0025056360755115747,0.28867191076278687,,,
factor,alpha079,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044844951480627,0.28867191076278687,,,
factor,alpha080,430.0,430.0,0.0,0.0,0.0025044844951480627,0.2886713743209839,0.0025044844951480627,0.28867191076278687,,,
factor,alpha081,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044854264706373,0.2886718511581421,,,
factor,alpha082,430.0,430.0,0.0,0.0,0.0025044851936399937,0.2886713743209839,0.002504484262317419,0.28867191076278687,,,
factor,alpha084,430.0,430.0,0.0,0.0,0.00250448496080935,0.2886713743209839,0.0025044851936399937,0.2886718809604645,,,
factor,alpha086,430.0,430.0,0.0,0.0,0.0025044847279787064,0.26024124026298523,0.002504484262317419,0.2886587977409363,,,
factor,alpha088,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.0025053308345377445,0.2886711657047272,0.0025039108004420996,0.2886718809604645,,,
factor,alpha089,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.00250448496080935,0.2886718809604645,,,
factor,alpha093,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.0025053289718925953,0.28867048025131226,0.002503910567611456,0.2886718511581421,,,
factor,alpha094,428.0,428.0,0.006950368846288968,0.006950368846288968,0.002500905655324459,0.2886713743209839,0.002500905655324459,0.2886718809604645,,,
factor,alpha095,430.0,430.0,0.0,0.0,0.0025044830981642008,0.2886713445186615,0.00250448496080935,0.2886718809604645,,,
factor,alpha096,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.00250448496080935,0.28867191076278687,,,
factor,alpha097,430.0,430.0,0.0,0.0,0.0025044840294867754,0.2886713743209839,0.0025044847279787064,0.28867191076278687,,,
factor,alpha098,430.0,430.0,0.0,0.0,0.0025044837966561317,0.28862425684928894,0.0025044851936399937,0.28867167234420776,,,
factor,alpha100,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044858921319246,0.28867191076278687,,,
factor,alpha102,430.0,430.0,0.0,0.0,0.0025044844951480627,0.2886713743209839,0.0025044844951480627,0.28867191076278687,,,
factor,alpha106,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.0025053308345377445,0.28866827487945557,0.0025039103347808123,0.2886717915534973,,,
factor,alpha107,430.0,430.0,0.0,0.0,0.00250448496080935,0.28867095708847046,0.0025044851936399937,0.2886718511581421,,,
factor,alpha109,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.0025044847279787064,0.28867191076278687,,,
factor,alpha110,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.002505330368876457,0.2886713445186615,0.0025039101019501686,0.28867191076278687,,,
factor,alpha111,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.0025044847279787064,0.2886718809604645,,,
factor,alpha112,430.0,430.0,0.0,0.0,0.0025044851936399937,0.28867074847221375,0.0025044847279787064,0.2886718809604645,,,
factor,alpha114,430.0,430.0,0.0004265569328046892,0.0004265569328046892,0.0025052421260625124,0.2886713743209839,0.0025052435230463743,0.28867191076278687,,,
factor,alpha118,430.0,430.0,0.0,0.0,0.00250448496080935,0.2886713743209839,0.00250448496080935,0.28867191076278687,,,
factor,alpha120,430.0,430.0,0.0,0.0,0.0025044854264706373,0.28867122530937195,0.0025044861249625683,0.2886718809604645,,,
factor,alpha122,430.0,430.0,0.0,0.0,0.00250448496080935,0.2886713445186615,0.0025044851936399937,0.28867191076278687,,,
factor,alpha124,428.0,423.0,0.012420334219902629,0.03545440859135851,0.0025091159623116255,0.2886713445186615,0.002506786258891225,0.28867191076278687,,,
factor,alpha126,430.0,430.0,0.0,0.0,0.0025044840294867754,0.28867119550704956,0.0025044844951480627,0.28867191076278687,,,
factor,alpha127,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2556590735912323,0.0025044865906238556,0.2886602580547333,,,
factor,alpha128,430.0,430.0,0.0,0.0,0.0025044851936399937,0.2886713445186615,0.00250448496080935,0.28867191076278687,,,
factor,alpha129,430.0,430.0,0.0,0.0,0.0025044861249625683,0.28866901993751526,0.0025044861249625683,0.2886718213558197,,,
factor,alpha132,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044844951480627,0.2886718511581421,,,
factor,alpha134,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886708676815033,0.0025044851936399937,0.2886718511581421,,,
factor,alpha135,430.0,430.0,0.00010036633713050858,0.00010036633713050858,0.002504600677639246,0.2886713743209839,0.002504601376131177,0.28867191076278687,,,
factor,alpha137,430.0,430.0,2.50915842826549e-05,2.50915842826549e-05,0.0025045135989785194,0.28867101669311523,0.0025045140646398067,0.2886718809604645,,,
factor,alpha144,430.0,430.0,0.0,0.0,0.0025044851936399937,0.2886713743209839,0.0025044854264706373,0.28867191076278687,,,
factor,alpha145,429.0,426.0,0.0065739950820494775,0.019997992673257414,0.0025073348078876734,0.2886713445186615,0.0025054696016013622,0.28867191076278687,,,
factor,alpha146,422.0,421.0,0.029808802127766376,0.03359763135444371,0.0024925873149186373,0.2886713743209839,0.0024911242071539164,0.28867194056510925,,,
factor,alpha150,430.0,430.0,0.0,0.0,0.0025044872891157866,0.2886713743209839,0.002504484262317419,0.2886718809604645,,,
factor,alpha151,430.0,430.0,5.01831685653098e-05,5.01831685653098e-05,0.0025045431684702635,0.2886713445186615,0.0025045431684702635,0.2886718809604645,,,
factor,alpha152,427.0,427.0,0.010965022331509977,0.010965022331509977,0.0024997368454933167,0.2886713743209839,0.002499736612662673,0.2886718809604645,,,
factor,alpha153,430.0,429.0,0.002107693079741013,0.005896522306418461,0.002507585333660245,0.2886713445186615,0.0025061634369194508,0.28867191076278687,,,
factor,alpha155,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044844951480627,0.2886718809604645,,,
factor,alpha156,430.0,430.0,0.0,0.0,0.0025044840294867754,0.28866979479789734,0.0025044844951480627,0.28867191076278687,,,
factor,alpha158,430.0,430.0,0.0,0.0,0.0025044840294867754,0.2886713147163391,0.0025044861249625683,0.2886718809604645,,,
factor,alpha159,429.0,427.0,0.00594670547498366,0.015707331760927423,0.002506397431716323,0.2886713445186615,0.0025061038322746754,0.2886718809604645,,,
factor,alpha160,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044837966561317,0.28867191076278687,,,
factor,alpha161,430.0,430.0,0.0,0.0,0.0025044861249625683,0.2886711359024048,0.0025044844951480627,0.28867191076278687,,,
factor,alpha162,430.0,430.0,0.0,0.0,0.0025044844951480627,0.28298529982566833,0.0025044844951480627,0.288667231798172,,,
factor,alpha163,430.0,430.0,0.0,0.0,0.0025044847279787064,0.288521409034729,0.0025044851936399937,0.2886713445186615,,,
factor,alpha164,430.0,430.0,0.0,0.0,0.0025044833309948444,0.2886713743209839,0.0025044868234544992,0.2886718809604645,,,
factor,alpha166,426.0,419.0,0.02346063130426057,0.05357053244341847,0.0025119700003415346,0.2886713445186615,0.0025061608757823706,0.28867191076278687,,,
factor,alpha167,430.0,430.0,0.0,0.0,0.0025044805370271206,0.28866899013519287,0.0025044847279787064,0.2886718213558197,,,
factor,alpha168,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.0025044847279787064,0.28867191076278687,,,
factor,alpha169,429.0,429.0,0.0037637376423947932,0.0037637376423947932,0.002503033960238099,0.2886713445186615,0.002503033960238099,0.28867191076278687,,,
factor,alpha170,430.0,430.0,0.0,0.0,0.0025044844951480627,0.2886713743209839,0.00250448496080935,0.28867191076278687,,,
factor,alpha171,430.0,390.0,0.04235459426908217,0.14502935715361065,0.002598375780507922,0.2884976267814636,0.0025392938405275345,0.2886713743209839,,,
factor,alpha172,430.0,430.0,0.0,0.0,0.0025044844951480627,0.2886713743209839,0.0025044847279787064,0.28867191076278687,,,
factor,alpha173,430.0,430.0,0.0,0.0,0.0025044819340109825,0.2886713743209839,0.0025044851936399937,0.28867191076278687,,,
factor,alpha174,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713445186615,0.0025044851936399937,0.28867191076278687,,,
factor,alpha175,430.0,430.0,0.0,0.0,0.0025044833309948444,0.2886706590652466,0.0025044847279787064,0.2886718809604645,,,
factor,alpha178,430.0,430.0,0.0,0.0,0.0025044847279787064,0.28865474462509155,0.0025044847279787064,0.28867170214653015,,,
factor,alpha181,426.0,419.0,0.02346063130426057,0.05357053244341847,0.0025119702331721783,0.2886713445186615,0.0025061608757823706,0.2886718809604645,,,
factor,alpha182,430.0,430.0,0.0,0.0,0.0025044844951480627,0.28615403175354004,0.0025044851936399937,0.2886684536933899,,,
factor,alpha185,430.0,430.0,0.0,0.0,0.0025044840294867754,0.28865471482276917,0.0025044847279787064,0.28867170214653015,,,
factor,alpha186,429.0,426.0,0.0065739950820494775,0.019997992673257414,0.002507335040718317,0.2886713445186615,0.0025054696016013622,0.28867191076278687,,,
factor,alpha187,430.0,429.0,0.0005520148542178527,0.004340844080895301,0.002505331067368388,0.2886708974838257,0.002503910567611456,0.2886718809604645,,,
factor,alpha188,430.0,430.0,0.0,0.0,0.0025044847279787064,0.2886713743209839,0.0025044847279787064,0.28867191076278687,,,
factor,alpha189,430.0,430.0,0.0,0.0,0.0025044854264706373,0.2886713147163391,0.0025044826325029135,0.2886718809604645,,,
date,,,,,,,,,,2017-08-04,15.0,partial_missing_factor_dates
date,,,,,,,,,,2017-08-11,8.0,partial_missing_factor_dates
date,,,,,,,,,,2017-08-18,7.0,partial_missing_factor_dates
date,,,,,,,,,,2017-08-25,6.0,partial_missing_factor_dates
date,,,,,,,,,,2017-09-01,3.0,partial_missing_factor_dates
date,,,,,,,,,,2017-09-08,3.0,partial_missing_factor_dates
date,,,,,,,,,,2017-09-15,2.0,partial_missing_factor_dates
date,,,,,,,,,,2017-09-22,2.0,partial_missing_factor_dates
date,,,,,,,,,,2017-09-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-10-13,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-10-20,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-10-27,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-11-03,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-11-10,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-11-17,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-11-24,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-12-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-12-08,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-12-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-12-22,1.0,partial_missing_factor_dates
date,,,,,,,,,,2017-12-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-01-05,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-01-12,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-01-19,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-01-26,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-02-02,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-02-09,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-02-14,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-02-23,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-03-02,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-03-09,24.0,partial_missing_factor_dates
date,,,,,,,,,,2018-03-16,7.0,partial_missing_factor_dates
date,,,,,,,,,,2018-03-23,4.0,partial_missing_factor_dates
date,,,,,,,,,,2018-03-30,3.0,partial_missing_factor_dates
date,,,,,,,,,,2018-04-04,3.0,partial_missing_factor_dates
date,,,,,,,,,,2018-04-13,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-04-20,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-04-27,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-05-04,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-05-11,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-05-18,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-05-25,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-06-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-06-08,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-06-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-06-22,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-06-29,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-07-06,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-07-13,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-07-20,4.0,partial_missing_factor_dates
date,,,,,,,,,,2018-07-27,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-08-03,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-08-10,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-08-17,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-08-24,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-08-31,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-09-07,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-09-14,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-09-21,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-09-28,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-10-12,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-10-19,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-10-26,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-11-02,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-11-09,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-11-16,0.0,ok
date,,,,,,,,,,2018-11-23,0.0,ok
date,,,,,,,,,,2018-11-30,1.0,partial_missing_factor_dates
date,,,,,,,,,,2018-12-07,0.0,ok
date,,,,,,,,,,2018-12-14,0.0,ok
date,,,,,,,,,,2018-12-21,2.0,partial_missing_factor_dates
date,,,,,,,,,,2018-12-28,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-01-04,2.0,partial_missing_factor_dates
date,,,,,,,,,,2019-01-11,0.0,ok
date,,,,,,,,,,2019-01-18,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-01-25,0.0,ok
date,,,,,,,,,,2019-02-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-02-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-02-22,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-03-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-03-08,0.0,ok
date,,,,,,,,,,2019-03-15,0.0,ok
date,,,,,,,,,,2019-03-22,0.0,ok
date,,,,,,,,,,2019-03-29,0.0,ok
date,,,,,,,,,,2019-04-04,0.0,ok
date,,,,,,,,,,2019-04-12,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-04-19,0.0,ok
date,,,,,,,,,,2019-04-26,0.0,ok
date,,,,,,,,,,2019-04-30,0.0,ok
date,,,,,,,,,,2019-05-10,0.0,ok
date,,,,,,,,,,2019-05-17,0.0,ok
date,,,,,,,,,,2019-05-24,0.0,ok
date,,,,,,,,,,2019-05-31,0.0,ok
date,,,,,,,,,,2019-06-06,0.0,ok
date,,,,,,,,,,2019-06-14,0.0,ok
date,,,,,,,,,,2019-06-21,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-06-28,0.0,ok
date,,,,,,,,,,2019-07-05,0.0,ok
date,,,,,,,,,,2019-07-12,0.0,ok
date,,,,,,,,,,2019-07-19,0.0,ok
date,,,,,,,,,,2019-07-26,0.0,ok
date,,,,,,,,,,2019-08-02,0.0,ok
date,,,,,,,,,,2019-08-09,0.0,ok
date,,,,,,,,,,2019-08-16,0.0,ok
date,,,,,,,,,,2019-08-23,0.0,ok
date,,,,,,,,,,2019-08-30,0.0,ok
date,,,,,,,,,,2019-09-06,0.0,ok
date,,,,,,,,,,2019-09-12,0.0,ok
date,,,,,,,,,,2019-09-20,0.0,ok
date,,,,,,,,,,2019-09-27,0.0,ok
date,,,,,,,,,,2019-09-30,0.0,ok
date,,,,,,,,,,2019-10-11,0.0,ok
date,,,,,,,,,,2019-10-18,0.0,ok
date,,,,,,,,,,2019-10-25,0.0,ok
date,,,,,,,,,,2019-11-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-11-08,0.0,ok
date,,,,,,,,,,2019-11-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-11-22,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-11-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-12-06,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-12-13,2.0,partial_missing_factor_dates
date,,,,,,,,,,2019-12-20,1.0,partial_missing_factor_dates
date,,,,,,,,,,2019-12-27,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-01-03,2.0,partial_missing_factor_dates
date,,,,,,,,,,2020-01-10,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-01-17,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-01-23,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-02-07,3.0,partial_missing_factor_dates
date,,,,,,,,,,2020-02-14,2.0,partial_missing_factor_dates
date,,,,,,,,,,2020-02-21,2.0,partial_missing_factor_dates
date,,,,,,,,,,2020-02-28,2.0,partial_missing_factor_dates
date,,,,,,,,,,2020-03-06,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-03-13,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-03-20,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-03-27,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-04-03,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-04-10,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-04-17,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-04-24,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-04-30,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-05-08,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-05-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-05-22,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-05-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-06-05,0.0,ok
date,,,,,,,,,,2020-06-12,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-06-19,0.0,ok
date,,,,,,,,,,2020-06-24,0.0,ok
date,,,,,,,,,,2020-07-03,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-07-10,0.0,ok
date,,,,,,,,,,2020-07-17,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-07-24,0.0,ok
date,,,,,,,,,,2020-07-31,0.0,ok
date,,,,,,,,,,2020-08-07,0.0,ok
date,,,,,,,,,,2020-08-14,0.0,ok
date,,,,,,,,,,2020-08-21,0.0,ok
date,,,,,,,,,,2020-08-28,0.0,ok
date,,,,,,,,,,2020-09-04,0.0,ok
date,,,,,,,,,,2020-09-11,0.0,ok
date,,,,,,,,,,2020-09-18,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-09-25,0.0,ok
date,,,,,,,,,,2020-09-30,0.0,ok
date,,,,,,,,,,2020-10-09,0.0,ok
date,,,,,,,,,,2020-10-16,0.0,ok
date,,,,,,,,,,2020-10-23,0.0,ok
date,,,,,,,,,,2020-10-30,0.0,ok
date,,,,,,,,,,2020-11-06,0.0,ok
date,,,,,,,,,,2020-11-13,0.0,ok
date,,,,,,,,,,2020-11-20,1.0,partial_missing_factor_dates
date,,,,,,,,,,2020-11-27,0.0,ok
date,,,,,,,,,,2020-12-04,0.0,ok
date,,,,,,,,,,2020-12-11,0.0,ok
