variant,seed,feature,gain,split_count
plus_volume_surprise_20d,20260725,RESI10,35.67548406124115,10
plus_volume_surprise_20d,20260725,VSTD5,4.371517971158028,4
plus_volume_surprise_20d,20260725,RSQR60,14.501770734786987,7
plus_volume_surprise_20d,20260725,CORR60,19.554274201393127,7
plus_volume_surprise_20d,20260725,WVMA60,40.40802949666977,10
plus_volume_surprise_20d,20260725,STD5,37.250422455370426,12
plus_volume_surprise_20d,20260725,RSQR20,19.335185853764415,12
plus_volume_surprise_20d,20260725,CORD60,39.95299881696701,14
plus_volume_surprise_20d,20260725,CORD10,15.186154842376709,7
plus_volume_surprise_20d,20260725,CORR20,32.89331405982375,6
plus_volume_surprise_20d,20260725,KLOW,9.012540102005005,3
plus_volume_surprise_20d,20260725,volume_surprise_20d,59.80024063587189,12
plus_volume_surprise_20d,20260726,RESI5,44.54217708110809,11
plus_volume_surprise_20d,20260726,WVMA5,27.048181891441345,11
plus_volume_surprise_20d,20260726,RSQR5,29.19332993030548,10
plus_volume_surprise_20d,20260726,KLEN,46.58982212841511,12
plus_volume_surprise_20d,20260726,RSQR10,15.351593886502087,10
plus_volume_surprise_20d,20260726,CORR5,20.423028826713562,7
plus_volume_surprise_20d,20260726,CORD5,13.702893167734146,6
plus_volume_surprise_20d,20260726,CORR10,25.24241280555725,12
plus_volume_surprise_20d,20260726,ROC60,53.73598939925432,23
plus_volume_surprise_20d,20260726,RESI10,37.255868911743164,11
plus_volume_surprise_20d,20260726,VSTD5,0.0,0
plus_volume_surprise_20d,20260726,RSQR60,16.51950165629387,10
plus_volume_surprise_20d,20260726,CORR60,13.212324023246765,6
plus_volume_surprise_20d,20260726,WVMA60,36.23998600244522,12
plus_volume_surprise_20d,20260726,STD5,50.576537519693375,16
plus_volume_surprise_20d,20260726,RSQR20,19.92647683620453,7
plus_volume_surprise_20d,20260726,CORD60,63.59503149986267,18
plus_volume_surprise_20d,20260726,CORD10,20.527819991111755,6
plus_volume_surprise_20d,20260726,CORR20,48.76076653599739,10
plus_volume_surprise_20d,20260726,KLOW,16.197876915335655,7
plus_volume_surprise_20d,20260726,volume_surprise_20d,47.87358173727989,14
plus_volume_surprise_20d,20260727,RESI5,49.16462028771639,12
plus_volume_surprise_20d,20260727,WVMA5,16.93632808327675,11
plus_volume_surprise_20d,20260727,RSQR5,12.51391349802725,7
plus_volume_surprise_20d,20260727,KLEN,50.53176987171173,9
plus_volume_surprise_20d,20260727,RSQR10,11.144083976745605,5
plus_volume_surprise_20d,20260727,CORR5,29.94279856234789,11
plus_volume_surprise_20d,20260727,CORD5,13.462433904409409,6
plus_volume_surprise_20d,20260727,CORR10,20.45923952013254,9
plus_volume_surprise_20d,20260727,ROC60,47.300046384334564,14
plus_volume_surprise_20d,20260727,RESI10,48.12228530582797,20
plus_volume_surprise_20d,20260727,VSTD5,10.364592000842094,6
plus_volume_surprise_20d,20260727,RSQR60,17.63636189699173,9
plus_volume_surprise_20d,20260727,CORR60,21.978222861886024,9
plus_volume_surprise_20d,20260727,WVMA60,34.87022026628256,13
plus_volume_surprise_20d,20260727,STD5,40.7118798494339,10
plus_volume_surprise_20d,20260727,RSQR20,22.09046335145831,9
plus_volume_surprise_20d,20260727,CORD60,54.71031904220581,19
plus_volume_surprise_20d,20260727,CORD10,11.380854688584805,5
plus_volume_surprise_20d,20260727,CORR20,41.401089906692505,11
plus_volume_surprise_20d,20260727,KLOW,18.135280875489116,6
plus_volume_surprise_20d,20260727,volume_surprise_20d,67.25328958034515,14
plus_all_four,20260723,RESI5,53.918397068977356,11
plus_all_four,20260723,WVMA5,4.657763957278803,3
plus_all_four,20260723,RSQR5,10.644330143928528,3
plus_all_four,20260723,KLEN,61.71869969367981,10
plus_all_four,20260723,RSQR10,14.911629915237427,6
plus_all_four,20260723,CORR5,21.648337721824646,5
plus_all_four,20260723,CORD5,14.905409932136536,4
plus_all_four,20260723,CORR10,14.266856849193573,6
plus_all_four,20260723,ROC60,16.6603402197361,6
plus_all_four,20260723,RESI10,43.166280400240794,15
plus_all_four,20260723,VSTD5,15.986498713493347,6
plus_all_four,20260723,RSQR60,13.776961266994476,6
plus_all_four,20260723,CORR60,25.557730436325073,5
plus_all_four,20260723,WVMA60,27.157009959220886,7
plus_all_four,20260723,STD5,35.060522377491,10
plus_all_four,20260723,RSQR20,14.609050512313843,2
plus_all_four,20260723,CORD60,29.413269996643066,7
plus_all_four,20260723,CORD10,14.588631123304367,5
plus_all_four,20260723,CORR20,42.186014488339424,10
plus_all_four,20260723,KLOW,12.086779952049255,4
plus_all_four,20260723,close_momentum_20d,15.942744940519333,7
plus_all_four,20260723,close_reversal_5d,17.621410012245178,7
plus_all_four,20260723,daily_close_location_value,52.50997546056169,14
plus_all_four,20260723,volume_surprise_20d,43.2521595954895,7
plus_all_four,20260724,RESI5,65.00310963392258,13
plus_all_four,20260724,WVMA5,22.172763764858246,12
plus_all_four,20260724,RSQR5,21.991549981758,11
plus_all_four,20260724,KLEN,45.71609205007553,10
plus_all_four,20260724,RSQR10,17.063886292278767,8
plus_all_four,20260724,CORR5,36.87512969970703,10
plus_all_four,20260724,CORD5,15.616050124168396,5
plus_all_four,20260724,CORR10,25.92973843589425,14
plus_all_four,20260724,ROC60,39.20618364587426,12
plus_all_four,20260724,RESI10,36.66923536360264,14
plus_all_four,20260724,VSTD5,7.904672980308533,5
plus_all_four,20260724,RSQR60,16.390175938606262,8
plus_all_four,20260724,CORR60,24.938989309594035,10
plus_all_four,20260724,WVMA60,34.6290300488472,8
plus_all_four,20260724,STD5,46.23493355512619,14
plus_all_four,20260724,RSQR20,20.323100123365293,12
plus_all_four,20260724,CORD60,53.021335899829865,12
plus_all_four,20260724,CORD10,17.816660434007645,8
plus_all_four,20260724,CORR20,31.808460235595703,7
plus_all_four,20260724,KLOW,29.432848878204823,10
plus_all_four,20260724,close_momentum_20d,59.93697262974456,18
plus_all_four,20260724,close_reversal_5d,29.32087428122759,11
plus_all_four,20260724,daily_close_location_value,42.12386233359575,9
plus_all_four,20260724,volume_surprise_20d,68.97724962234497,14
plus_all_four,20260725,RESI5,32.54061970114708,12
plus_all_four,20260725,WVMA5,17.486589193344116,8
plus_all_four,20260725,RSQR5,8.896660208702087,3
plus_all_four,20260725,KLEN,22.36812797933817,5
plus_all_four,20260725,RSQR10,18.49301016330719,5
plus_all_four,20260725,CORR5,19.45767992734909,5
plus_all_four,20260725,CORD5,4.417086958885193,2
plus_all_four,20260725,CORR10,2.2469720542430878,3
plus_all_four,20260725,ROC60,31.11539578437805,7
plus_all_four,20260725,RESI10,31.125439882278442,7
plus_all_four,20260725,VSTD5,3.9625799655914307,2
plus_all_four,20260725,RSQR60,0.7290670275688171,1
plus_all_four,20260725,CORR60,9.10018503665924,3
plus_all_four,20260725,WVMA60,24.668511509895325,6
plus_all_four,20260725,STD5,21.451212149113417,11
plus_all_four,20260725,RSQR20,13.80377984046936,2
plus_all_four,20260725,CORD60,29.6004319190979,8
plus_all_four,20260725,CORD10,9.290460109710693,3
plus_all_four,20260725,CORR20,31.45366608723998,5
plus_all_four,20260725,KLOW,15.088729858398438,4
plus_all_four,20260725,close_momentum_20d,30.712915927171707,12
plus_all_four,20260725,close_reversal_5d,6.240320205688477,1
plus_all_four,20260725,daily_close_location_value,33.1753533356823,8
plus_all_four,20260725,volume_surprise_20d,40.58180046081543,7
plus_all_four,20260726,RESI5,27.886612137779593,10
plus_all_four,20260726,WVMA5,11.385160088539124,5
plus_all_four,20260726,RSQR5,4.887270092964172,3
plus_all_four,20260726,KLEN,17.969118036329746,3
plus_all_four,20260726,RSQR10,12.19290018081665,4
plus_all_four,20260726,CORR5,18.155051946640015,4
plus_all_four,20260726,CORD5,7.019169926643372,3
plus_all_four,20260726,CORR10,1.3922100326584665,2
plus_all_four,20260726,ROC60,22.700560450553894,4
plus_all_four,20260726,RESI10,41.2955002784729,9
plus_all_four,20260726,VSTD5,1.0634599924087524,1
plus_all_four,20260726,RSQR60,16.915669918060303,5
plus_all_four,20260726,CORR60,20.9237003326416,5
plus_all_four,20260726,WVMA60,9.720979690551758,1
plus_all_four,20260726,STD5,26.05116122867912,11
plus_all_four,20260726,RSQR20,10.7878999710083,1
plus_all_four,20260726,CORD60,18.698266983032227,7
plus_all_four,20260726,CORD10,10.604989886283875,4
plus_all_four,20260726,CORR20,35.42173933982849,5
plus_all_four,20260726,KLOW,5.237790107727051,2
plus_all_four,20260726,close_momentum_20d,32.65510427206755,12
plus_all_four,20260726,close_reversal_5d,14.077199935913086,3
plus_all_four,20260726,daily_close_location_value,45.82406408712268,12
plus_all_four,20260726,volume_surprise_20d,52.859439969062805,10
plus_all_four,20260727,RESI5,38.12155877240002,9
plus_all_four,20260727,WVMA5,18.929782062768936,10
plus_all_four,20260727,RSQR5,21.19168972969055,6
plus_all_four,20260727,KLEN,55.126183331012726,9
plus_all_four,20260727,RSQR10,14.454069912433624,6
plus_all_four,20260727,CORR5,32.87821716454346,10
plus_all_four,20260727,CORD5,14.299198396630345,5
plus_all_four,20260727,CORR10,13.84102115035057,7
plus_all_four,20260727,ROC60,44.88769321143627,12
plus_all_four,20260727,RESI10,65.13923157867976,17
plus_all_four,20260727,VSTD5,7.684139728546143,2
plus_all_four,20260727,RSQR60,22.720014572143555,8
plus_all_four,20260727,CORR60,30.367354154586792,7
plus_all_four,20260727,WVMA60,24.98628878593445,7
plus_all_four,20260727,STD5,28.459349520504475,11
plus_all_four,20260727,RSQR20,19.994322413105692,5
plus_all_four,20260727,CORD60,56.4560120254755,16
plus_all_four,20260727,CORD10,6.5205899477005005,2
plus_all_four,20260727,CORR20,37.145450830459595,7
plus_all_four,20260727,KLOW,16.35880084661767,6
plus_all_four,20260727,close_momentum_20d,41.39231150667183,17
plus_all_four,20260727,close_reversal_5d,13.2018021941185,5
plus_all_four,20260727,daily_close_location_value,31.392459258437157,7
plus_all_four,20260727,volume_surprise_20d,75.2854420542717,17
