fold_order,fold,arm_order,arm_id,score_variant,model_seed,is_ensemble,decision_date,row_n,RankIC,score_std,label_std,metric_day_status,checkpoint_semantic_sha256,predictor_semantic_sha256
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-16,487,0.03231445834610258,0.00020773843331725624,0.026070106774568558,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-17,488,-0.026757662624403503,0.0002098568773240197,0.027085429057478905,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-20,487,-0.012719068594553653,0.00020013879559805143,0.020337270572781563,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-21,488,-0.010062805150510515,0.00021610688317137897,0.023657308891415596,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-22,488,-0.060175416765906924,0.000208763215060414,0.02478298917412758,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-23,488,0.01264054277019231,0.0002048746602046853,0.024936504662036896,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-24,488,0.024401178580195606,0.0001998673851837812,0.026409203186631203,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-27,488,0.02274024163370894,0.00021256904478166006,0.025924375280737877,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-28,488,0.007481279131480474,0.00020796483793802364,0.020678091794252396,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-29,487,0.0775496590488232,0.0001899772033054019,0.021058930084109306,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-30,488,-0.035261539448061166,0.00020642055795169642,0.025481341406702995,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-03-31,488,0.134976878565363,0.00020458288679960825,0.03330320119857788,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-03,488,-0.10632658252247684,0.0002054265768323026,0.027712523937225342,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-04,489,0.05561449053486158,0.00020073254164625602,0.0267418771982193,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-06,489,0.08297263852833389,0.0001879564880597903,0.024256793782114983,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-07,489,-0.04666751628197785,0.00019979470643071757,0.031785763800144196,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-10,485,0.020283778094363533,0.00020134851871440098,0.02180088311433792,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-11,487,0.0172086803401246,0.00019324358919601593,0.02407906763255596,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-12,487,-0.0017030137832755362,0.00020104906281887756,0.023671351373195648,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-13,486,0.08797484721091724,0.0002146890616513316,0.021820390596985817,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-14,487,-0.012410004648627257,0.000199211530254262,0.024527380242943764,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-17,487,-0.008727848463343358,0.0002151590933026226,0.02188378944993019,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-18,487,0.042473091818649805,0.00020937321298576103,0.017850134521722794,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-19,488,0.09274425352316662,0.0002101365600998676,0.02876281924545765,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-20,487,0.04926813481259847,0.00020288944033466054,0.025133488699793816,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-21,486,0.05584180749006706,0.0002130226546091906,0.027622511610388756,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-24,486,-0.057471615239378035,0.00020567624979536675,0.031106796115636826,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-25,485,0.02507472113268565,0.00020908058506993867,0.03219442069530487,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-26,486,0.026643168246267106,0.00020733339885770145,0.03217809647321701,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-27,484,0.03189216839298068,0.000203858713708572,0.031893737614154816,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-04-28,485,-0.04549745191404926,0.00019987566263171953,0.0366726890206337,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-05,486,0.07728956603396614,0.00020351608282366795,0.026755763217806816,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-08,485,0.019949007247626212,0.00019574292380830535,0.02436954900622368,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-09,487,-0.00845122553212642,0.0002007517241540978,0.026279136538505554,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-10,487,0.049807412548088945,0.00020980789766939946,0.02205764502286911,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-11,487,-0.060139156698854536,0.00020341148260000192,0.022176679223775864,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-12,487,-0.024507198203419032,0.000200436727980001,0.023966016247868538,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-15,488,-0.047071606333679655,0.00019836012155745355,0.01991986483335495,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-16,487,-0.004486678863466612,0.0001972350804167662,0.01672779768705368,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-17,487,0.016853652279693116,0.00021102327670363775,0.02548261359333992,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-18,487,0.07104500059559682,0.00020449734923783306,0.021030379459261894,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
1,validation_early,0,P0_CURRENT_SCORE_MEAN8,point,20260713.0,False,2023-05-19,487,0.008945489664994104,0.00020550426745495487,0.020226771011948586,pass,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,3391662af5e3437dbccc2fa6cf8bdca04e9fe2cfa796f73f6d60d03d72d83b40
