fold,arm_order,arm_id,score_variant,aggregation_role,seed_a,seed_b,decision_date,metric_id,metric_value,row_n,status
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-02-27,daily_score_spearman,0.0005620206865020143,481,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-02-27,top30_overlap,0.0,481,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-01,daily_score_spearman,0.00608766564514089,484,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-01,top30_overlap,1.0,484,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-03,daily_score_spearman,-0.0776028534853902,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-03,top30_overlap,2.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-06,daily_score_spearman,0.033604949248097205,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-06,top30_overlap,4.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-07,daily_score_spearman,0.0393149205288892,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-07,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-08,daily_score_spearman,0.02695309039219791,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-08,top30_overlap,4.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-09,daily_score_spearman,0.06213659996999502,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-09,top30_overlap,3.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-10,daily_score_spearman,-0.09643879918562653,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-10,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-13,daily_score_spearman,0.006249410393775919,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-13,top30_overlap,2.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-14,daily_score_spearman,-0.01838033767657538,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-14,top30_overlap,3.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-15,daily_score_spearman,-0.07145255678104417,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-15,top30_overlap,0.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-16,daily_score_spearman,-0.08125978954122715,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-16,top30_overlap,2.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-17,daily_score_spearman,0.07544244493407082,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-17,top30_overlap,1.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-20,daily_score_spearman,0.03222366844577098,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-20,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-21,daily_score_spearman,0.07560765769403052,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-21,top30_overlap,3.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-22,daily_score_spearman,-0.09250117868978436,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-22,top30_overlap,4.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-23,daily_score_spearman,0.031959788866353415,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-23,top30_overlap,0.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-24,daily_score_spearman,0.030196968717583456,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-24,top30_overlap,2.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-27,daily_score_spearman,0.025173055203159038,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-27,top30_overlap,1.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-28,daily_score_spearman,0.0035870787926499327,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-28,top30_overlap,3.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-29,daily_score_spearman,0.054279408727294184,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-29,top30_overlap,1.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-30,daily_score_spearman,-0.0033659002102538896,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-30,top30_overlap,3.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-31,daily_score_spearman,0.028338221910061894,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-03-31,top30_overlap,3.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-03,daily_score_spearman,-0.07415533427600983,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-03,top30_overlap,1.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-04,daily_score_spearman,-0.028182476852754587,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-04,top30_overlap,2.0,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-06,daily_score_spearman,-0.014907831784026094,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-06,top30_overlap,2.0,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-07,daily_score_spearman,0.0072609794194254205,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-07,top30_overlap,1.0,489,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-10,daily_score_spearman,0.018649685441313058,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-10,top30_overlap,4.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-11,daily_score_spearman,0.014005927023061032,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-11,top30_overlap,1.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-12,daily_score_spearman,0.039465902994139886,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-12,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-13,daily_score_spearman,-0.035221838829027796,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-13,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-14,daily_score_spearman,0.13502252659409783,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-14,top30_overlap,1.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-17,daily_score_spearman,0.05441197921926371,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-17,top30_overlap,3.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-18,daily_score_spearman,-0.014136419607632903,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-18,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-19,daily_score_spearman,0.02104965448848994,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-19,top30_overlap,0.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-20,daily_score_spearman,0.03356620441538699,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-20,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-21,daily_score_spearman,-0.05242012053756586,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-21,top30_overlap,0.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-24,daily_score_spearman,-0.033785277335451266,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-24,top30_overlap,1.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-25,daily_score_spearman,-0.09463625108736011,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-25,top30_overlap,2.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-26,daily_score_spearman,0.015496664061056476,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-26,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-27,daily_score_spearman,-0.03587920982485181,484,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-27,top30_overlap,4.0,484,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-28,daily_score_spearman,0.006156114934621651,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-04-28,top30_overlap,4.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-05,daily_score_spearman,-0.01239376650230676,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-05,top30_overlap,1.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-08,daily_score_spearman,-0.018290790861862402,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-08,top30_overlap,1.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-09,daily_score_spearman,0.04601785670501237,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-09,top30_overlap,4.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-10,daily_score_spearman,-0.0459661168108111,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-10,top30_overlap,2.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-11,daily_score_spearman,-0.12163789388293152,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-11,top30_overlap,1.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-12,daily_score_spearman,-0.07783726826657225,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-12,top30_overlap,4.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-15,daily_score_spearman,0.02917925811623173,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-15,top30_overlap,2.0,488,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-16,daily_score_spearman,0.01101810397599269,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-16,top30_overlap,2.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-17,daily_score_spearman,-0.05478714539990783,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-17,top30_overlap,4.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-18,daily_score_spearman,-0.033053169078909365,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-18,top30_overlap,0.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-19,daily_score_spearman,0.031075105131724783,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-19,top30_overlap,3.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-22,daily_score_spearman,0.021094256968569855,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-22,top30_overlap,0.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-23,daily_score_spearman,-0.01815956108666228,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-23,top30_overlap,1.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-24,daily_score_spearman,-0.07825479621793273,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-24,top30_overlap,1.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-25,daily_score_spearman,-0.06043327351145044,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-25,top30_overlap,0.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-26,daily_score_spearman,0.022852617768518622,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-26,top30_overlap,2.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-29,daily_score_spearman,-0.0035307194123708717,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-29,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-30,daily_score_spearman,-0.015779230333588665,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-30,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-31,daily_score_spearman,0.03959705353019942,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-05-31,top30_overlap,3.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-01,daily_score_spearman,0.01005125713029493,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-01,top30_overlap,4.0,485,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-02,daily_score_spearman,0.011996103867932933,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-02,top30_overlap,1.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-05,daily_score_spearman,-0.04711519960170671,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-05,top30_overlap,4.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-06,daily_score_spearman,0.05299926117753195,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-06,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-07,daily_score_spearman,0.1131527590246635,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-07,top30_overlap,1.0,487,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-08,daily_score_spearman,-0.030245097232120658,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-08,top30_overlap,0.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-09,daily_score_spearman,-0.019080750133481986,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-09,top30_overlap,2.0,486,pass
validation_early,0,P0_CURRENT_SCORE_MEAN8,point,pairwise_seed,20260713,20260714,2023-06-12,daily_score_spearman,-0.003726937279016422,486,pass
