null_family,null_repeat_id,industry,task,fold_id,fold_role,primitive_id,shuffle_unit,labels_permuted_or_shuffled,train_labels_permuted,validation_labels_permuted,lgbm_retrained,candidate_generation_replayed,candidate_formula_frozen_before_null,row_count,weighted_row_count,positive_count,weighted_positive_count,real_metric_reference,null_metric,random_seed,fold_2024_used,pass,placebo_scope,placebo_candidate_id,matched_primary_primitive_id,electronics_failure_stable_candidate_count,electronics_failure_equal_or_stronger_candidate_count,feature_family_placebo_creates_equal_or_stronger_candidate,candidate_formula_not_recreated_by_placebo,placebo_stress_pass
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_9ff91ebee7502bb1,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_9ff91ebee7502bb1,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_b29ffe810eea70b7,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_b29ffe810eea70b7,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_d7154207365dd303,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d7154207365dd303,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_305afe134571b6c1,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_305afe134571b6c1,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_09f2dcaff0129d10,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_09f2dcaff0129d10,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_8d5af32ad9c4e205,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_8d5af32ad9c4e205,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_ad8e26ba785e4393,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_ad8e26ba785e4393,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_fe33c1590e70aaef,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_fe33c1590e70aaef,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_879debc6ecc62833,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_879debc6ecc62833,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_d152b83338d2d3f7,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d152b83338d2d3f7,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_2a8dd91b01c9bc7b,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_2a8dd91b01c9bc7b,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_17ebd2141911e2dd,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_17ebd2141911e2dd,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_3532ed7757d7d96d,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_3532ed7757d7d96d,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_c13f22bd41698048,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_c13f22bd41698048,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_d6c82c36903f135a,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d6c82c36903f135a,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_b6abc3da5e1ed502,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_b6abc3da5e1ed502,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_3ad97fa9d86be3df,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_3ad97fa9d86be3df,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_542b7c158a299684,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_542b7c158a299684,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_56e0294ee8229902,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_56e0294ee8229902,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_035f75c66ca6af86,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_035f75c66ca6af86,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_afcfe299be7e2156,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_afcfe299be7e2156,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_18c59a8b0ea4d8b0,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_18c59a8b0ea4d8b0,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_fbc505e2279705a9,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_fbc505e2279705a9,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_1c7fb66503e4a518,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_1c7fb66503e4a518,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_11bcc105568782e4,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_11bcc105568782e4,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_33e137e657941b7a,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_33e137e657941b7a,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_b5c5f956ce71d883,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_b5c5f956ce71d883,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_bfbfe8713bfd5816,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_bfbfe8713bfd5816,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_eaf45c51d3fe347c,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_eaf45c51d3fe347c,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_393a0903ecddc5d6,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_393a0903ecddc5d6,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_5b155243c948f3c4,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_5b155243c948f3c4,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_56e76a63f8e95934,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_56e76a63f8e95934,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_e7813e8d95a95984,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_e7813e8d95a95984,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_821bfa560d95ffda,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_821bfa560d95ffda,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_262092b494790e95,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_262092b494790e95,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_ef96ca2290c458a9,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_ef96ca2290c458a9,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_1d51cf825614d006,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_1d51cf825614d006,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,failure_reject,pooled,diagnostic,E10P_449b1397e9794a47,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,failure_lift_minus_false_reject_penalty,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_449b1397e9794a47,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_5345f3c2f7d3b2cf,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_5345f3c2f7d3b2cf,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_d3b36670a9ee1b53,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d3b36670a9ee1b53,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_5208b4ed8fc01a6f,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_5208b4ed8fc01a6f,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_e2f4fb2ac91aeecb,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_e2f4fb2ac91aeecb,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_c60b0ff29b6e52ee,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_c60b0ff29b6e52ee,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_b1b366a8d2499b5b,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_b1b366a8d2499b5b,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_e84a85497fc991c3,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_e84a85497fc991c3,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_a2c68e34ef2e46a0,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_a2c68e34ef2e46a0,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_e40b29e431c53a58,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_e40b29e431c53a58,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_39addf27d0b1ba22,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_39addf27d0b1ba22,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_d04ba7a0e908943a,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d04ba7a0e908943a,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_2400afdb9faa9a03,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_2400afdb9faa9a03,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_558731f0cc316b9a,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_558731f0cc316b9a,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_367a5d2f079af4db,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_367a5d2f079af4db,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_7f02019ba1008c99,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_7f02019ba1008c99,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_70e283b4dd81bfdf,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_70e283b4dd81bfdf,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_205ed2447bfe53e3,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_205ed2447bfe53e3,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_adc4838a93b40f1e,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_adc4838a93b40f1e,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_78782126f100098c,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_78782126f100098c,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_d3de6f1a2c1feef0,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d3de6f1a2c1feef0,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_a46f7f70656a0f26,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_a46f7f70656a0f26,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_80dd14e9df6e958d,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_80dd14e9df6e958d,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_72eb6c3f66d986c9,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_72eb6c3f66d986c9,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_d0b4bb7ec5ac98f8,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_d0b4bb7ec5ac98f8,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_5a1bfa9ff575149c,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_5a1bfa9ff575149c,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_7ced6b2cb737f206,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_7ced6b2cb737f206,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_308e296db69b37c6,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_308e296db69b37c6,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_8de0f22e9fa43f9f,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_8de0f22e9fa43f9f,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_68593afc51468cbe,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_68593afc51468cbe,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_228b89d21b8cabe0,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_228b89d21b8cabe0,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_3194adde5c1df849,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_3194adde5c1df849,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_09073440e50ae261,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_09073440e50ae261,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_b758424387384f0b,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_b758424387384f0b,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_dc2a6da703381a66,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_dc2a6da703381a66,14,0,False,True,False
electronics_failure_negative_control_placebo,0,电子,launch_winner,pooled,diagnostic,E10P_f06a8da6763dffa4,placebo_scope,False,False,False,False,False,True,0,0.0,0,0.0,launch_primitive_oof_lift_vs_industry_task_fold_baseline,,20260507,False,True,electronics_failure_negative_control_placebo,,E10P_f06a8da6763dffa4,14,0,False,True,False
