null_family,null_repeat_id,industry,task,fold_id,fold_role,primitive_id,shuffle_unit,labels_permuted_or_shuffled,train_labels_permuted,validation_labels_permuted,lgbm_retrained,candidate_generation_replayed,candidate_formula_frozen_before_null,row_count,weighted_row_count,positive_count,weighted_positive_count,real_metric_reference,null_metric,random_seed,fold_2024_used,pass,null_model_id,null_model_config_hash,null_feature_bank_hash,null_raw_path_count,null_canonical_pattern_count,null_candidate_count,same_extraction_budget_as_real,same_canonicalization_as_real,same_train_only_policy_as_real
label_permutation_within_industry_fold,11,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.914522636448095,11,False,True,null_label_permutation_within_industry_fold_11,,,,,,True,True,True
label_permutation_within_industry_fold,12,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.604667208951939,12,False,True,null_label_permutation_within_industry_fold_12,,,,,,True,True,True
label_permutation_within_industry_fold,13,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.5934825469461041,13,False,True,null_label_permutation_within_industry_fold_13,,,,,,True,True,True
label_permutation_within_industry_fold,14,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.9567020413201628,14,False,True,null_label_permutation_within_industry_fold_14,,,,,,True,True,True
label_permutation_within_industry_fold,15,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.676559924426801,15,False,True,null_label_permutation_within_industry_fold_15,,,,,,True,True,True
label_permutation_within_industry_fold,16,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0597678510542539,16,False,True,null_label_permutation_within_industry_fold_16,,,,,,True,True,True
label_permutation_within_industry_fold,17,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0032908582083124,17,False,True,null_label_permutation_within_industry_fold_17,,,,,,True,True,True
label_permutation_within_industry_fold,18,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.7216522386261868,18,False,True,null_label_permutation_within_industry_fold_18,,,,,,True,True,True
label_permutation_within_industry_fold,19,电子,failure_reject,fold_2020,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.9640420019676383,19,False,True,null_label_permutation_within_industry_fold_19,,,,,,True,True,True
label_permutation_within_industry_fold,0,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,0,False,True,null_label_permutation_within_industry_fold_0,,,,,,True,True,True
label_permutation_within_industry_fold,1,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,1,False,True,null_label_permutation_within_industry_fold_1,,,,,,True,True,True
label_permutation_within_industry_fold,2,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,2,False,True,null_label_permutation_within_industry_fold_2,,,,,,True,True,True
label_permutation_within_industry_fold,3,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,3,False,True,null_label_permutation_within_industry_fold_3,,,,,,True,True,True
label_permutation_within_industry_fold,4,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,4,False,True,null_label_permutation_within_industry_fold_4,,,,,,True,True,True
label_permutation_within_industry_fold,5,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,5,False,True,null_label_permutation_within_industry_fold_5,,,,,,True,True,True
label_permutation_within_industry_fold,6,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,6,False,True,null_label_permutation_within_industry_fold_6,,,,,,True,True,True
label_permutation_within_industry_fold,7,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,7,False,True,null_label_permutation_within_industry_fold_7,,,,,,True,True,True
label_permutation_within_industry_fold,8,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,8,False,True,null_label_permutation_within_industry_fold_8,,,,,,True,True,True
label_permutation_within_industry_fold,9,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,9,False,True,null_label_permutation_within_industry_fold_9,,,,,,True,True,True
label_permutation_within_industry_fold,10,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,10,False,True,null_label_permutation_within_industry_fold_10,,,,,,True,True,True
label_permutation_within_industry_fold,11,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,11,False,True,null_label_permutation_within_industry_fold_11,,,,,,True,True,True
label_permutation_within_industry_fold,12,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,12,False,True,null_label_permutation_within_industry_fold_12,,,,,,True,True,True
label_permutation_within_industry_fold,13,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,13,False,True,null_label_permutation_within_industry_fold_13,,,,,,True,True,True
label_permutation_within_industry_fold,14,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,14,False,True,null_label_permutation_within_industry_fold_14,,,,,,True,True,True
label_permutation_within_industry_fold,15,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,15,False,True,null_label_permutation_within_industry_fold_15,,,,,,True,True,True
label_permutation_within_industry_fold,16,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,16,False,True,null_label_permutation_within_industry_fold_16,,,,,,True,True,True
label_permutation_within_industry_fold,17,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,17,False,True,null_label_permutation_within_industry_fold_17,,,,,,True,True,True
label_permutation_within_industry_fold,18,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,18,False,True,null_label_permutation_within_industry_fold_18,,,,,,True,True,True
label_permutation_within_industry_fold,19,电子,failure_reject,fold_2021,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1200,1180.8199830910467,633,677.3360121452374,failure_lift_minus_false_reject_penalty,,19,False,True,null_label_permutation_within_industry_fold_19,,,,,,True,True,True
label_permutation_within_industry_fold,0,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,1.0053623902501168,0,False,True,null_label_permutation_within_industry_fold_0,,,,,,True,True,True
label_permutation_within_industry_fold,1,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.8746149086880863,1,False,True,null_label_permutation_within_industry_fold_1,,,,,,True,True,True
label_permutation_within_industry_fold,2,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7466584421922619,2,False,True,null_label_permutation_within_industry_fold_2,,,,,,True,True,True
label_permutation_within_industry_fold,3,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7303056510140977,3,False,True,null_label_permutation_within_industry_fold_3,,,,,,True,True,True
label_permutation_within_industry_fold,4,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7333933188147075,4,False,True,null_label_permutation_within_industry_fold_4,,,,,,True,True,True
label_permutation_within_industry_fold,5,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.8801615225646054,5,False,True,null_label_permutation_within_industry_fold_5,,,,,,True,True,True
label_permutation_within_industry_fold,6,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,1.0240960660096918,6,False,True,null_label_permutation_within_industry_fold_6,,,,,,True,True,True
label_permutation_within_industry_fold,7,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.8192719480663957,7,False,True,null_label_permutation_within_industry_fold_7,,,,,,True,True,True
label_permutation_within_industry_fold,8,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7969374082311845,8,False,True,null_label_permutation_within_industry_fold_8,,,,,,True,True,True
label_permutation_within_industry_fold,9,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.80392186762815,9,False,True,null_label_permutation_within_industry_fold_9,,,,,,True,True,True
label_permutation_within_industry_fold,10,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7330575575459046,10,False,True,null_label_permutation_within_industry_fold_10,,,,,,True,True,True
label_permutation_within_industry_fold,11,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.73276400756691,11,False,True,null_label_permutation_within_industry_fold_11,,,,,,True,True,True
label_permutation_within_industry_fold,12,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7716114188928729,12,False,True,null_label_permutation_within_industry_fold_12,,,,,,True,True,True
label_permutation_within_industry_fold,13,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7541779877088228,13,False,True,null_label_permutation_within_industry_fold_13,,,,,,True,True,True
label_permutation_within_industry_fold,14,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.6793435059903179,14,False,True,null_label_permutation_within_industry_fold_14,,,,,,True,True,True
label_permutation_within_industry_fold,15,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7326224205555336,15,False,True,null_label_permutation_within_industry_fold_15,,,,,,True,True,True
label_permutation_within_industry_fold,16,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.8282252945198477,16,False,True,null_label_permutation_within_industry_fold_16,,,,,,True,True,True
label_permutation_within_industry_fold,17,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.7658914765164423,17,False,True,null_label_permutation_within_industry_fold_17,,,,,,True,True,True
label_permutation_within_industry_fold,18,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,1.0031149869927292,18,False,True,null_label_permutation_within_industry_fold_18,,,,,,True,True,True
label_permutation_within_industry_fold,19,电子,failure_reject,fold_2022,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1039,984.4643589423865,606,691.432794550268,failure_lift_minus_false_reject_penalty,0.6895204024525189,19,False,True,null_label_permutation_within_industry_fold_19,,,,,,True,True,True
label_permutation_within_industry_fold,0,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.242702200239132,0,False,True,null_label_permutation_within_industry_fold_0,,,,,,True,True,True
label_permutation_within_industry_fold,1,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1685159986992062,1,False,True,null_label_permutation_within_industry_fold_1,,,,,,True,True,True
label_permutation_within_industry_fold,2,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.2590094986769833,2,False,True,null_label_permutation_within_industry_fold_2,,,,,,True,True,True
label_permutation_within_industry_fold,3,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1159430576102227,3,False,True,null_label_permutation_within_industry_fold_3,,,,,,True,True,True
label_permutation_within_industry_fold,4,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.200008586299989,4,False,True,null_label_permutation_within_industry_fold_4,,,,,,True,True,True
label_permutation_within_industry_fold,5,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1644171980385416,5,False,True,null_label_permutation_within_industry_fold_5,,,,,,True,True,True
label_permutation_within_industry_fold,6,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.0821486149409454,6,False,True,null_label_permutation_within_industry_fold_6,,,,,,True,True,True
label_permutation_within_industry_fold,7,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.2256829012101589,7,False,True,null_label_permutation_within_industry_fold_7,,,,,,True,True,True
label_permutation_within_industry_fold,8,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.219967432043105,8,False,True,null_label_permutation_within_industry_fold_8,,,,,,True,True,True
label_permutation_within_industry_fold,9,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.16336285742318,9,False,True,null_label_permutation_within_industry_fold_9,,,,,,True,True,True
label_permutation_within_industry_fold,10,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1445992974696686,10,False,True,null_label_permutation_within_industry_fold_10,,,,,,True,True,True
label_permutation_within_industry_fold,11,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.2830258922470514,11,False,True,null_label_permutation_within_industry_fold_11,,,,,,True,True,True
label_permutation_within_industry_fold,12,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1324218548988876,12,False,True,null_label_permutation_within_industry_fold_12,,,,,,True,True,True
label_permutation_within_industry_fold,13,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.2177763265865706,13,False,True,null_label_permutation_within_industry_fold_13,,,,,,True,True,True
label_permutation_within_industry_fold,14,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1073353425416044,14,False,True,null_label_permutation_within_industry_fold_14,,,,,,True,True,True
label_permutation_within_industry_fold,15,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.22529405672584,15,False,True,null_label_permutation_within_industry_fold_15,,,,,,True,True,True
label_permutation_within_industry_fold,16,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.272800983750874,16,False,True,null_label_permutation_within_industry_fold_16,,,,,,True,True,True
label_permutation_within_industry_fold,17,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.28211657578506,17,False,True,null_label_permutation_within_industry_fold_17,,,,,,True,True,True
label_permutation_within_industry_fold,18,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.1509730192163528,18,False,True,null_label_permutation_within_industry_fold_18,,,,,,True,True,True
label_permutation_within_industry_fold,19,电子,failure_reject,fold_2023,core_oof,E10P_41657599f0942ef0,industry_task_fold,True,False,True,False,False,True,1043,1024.980002972005,541,455.5531478977123,failure_lift_minus_false_reject_penalty,1.110863463284051,19,False,True,null_label_permutation_within_industry_fold_19,,,,,,True,True,True
label_permutation_within_industry_fold,0,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.1366663660336076,0,False,True,null_label_permutation_within_industry_fold_0,,,,,,True,True,True
label_permutation_within_industry_fold,1,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.28294325903875944,1,False,True,null_label_permutation_within_industry_fold_1,,,,,,True,True,True
label_permutation_within_industry_fold,2,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.19240141614635642,2,False,True,null_label_permutation_within_industry_fold_2,,,,,,True,True,True
label_permutation_within_industry_fold,3,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.5723966665791673,3,False,True,null_label_permutation_within_industry_fold_3,,,,,,True,True,True
label_permutation_within_industry_fold,4,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,0.33472432898660937,4,False,True,null_label_permutation_within_industry_fold_4,,,,,,True,True,True
label_permutation_within_industry_fold,5,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.591078147137369,5,False,True,null_label_permutation_within_industry_fold_5,,,,,,True,True,True
label_permutation_within_industry_fold,6,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,2.027662049377932,6,False,True,null_label_permutation_within_industry_fold_6,,,,,,True,True,True
label_permutation_within_industry_fold,7,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.0333185961845772,7,False,True,null_label_permutation_within_industry_fold_7,,,,,,True,True,True
label_permutation_within_industry_fold,8,电子,failure_reject,fold_2020,core_oof,E10P_f46eee6116c63ab8,industry_task_fold,True,False,True,False,False,True,1027,1027.0,366,464.96977159950563,failure_lift_minus_false_reject_penalty,1.2772867122321139,8,False,True,null_label_permutation_within_industry_fold_8,,,,,,True,True,True
