split,seed_episode_id,instrument,exit_trigger_type,exit_signal_date,exit_execution_date,holding_days,return_r,loss_r,audit_only_status
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20180427_4bc57bf90d,SH600009,natural_exit_h20,2018-05-30,2018-05-31,22,0.20395713922324826,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20190225_9595c3196a,SH600009,close_below_seed_day_low,2019-02-26,2019-02-27,2,-0.40523849358699376,0.40523849358699376,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20200203_7fb166c0cd,SH600009,close_below_pivot_low_10d,2020-02-04,2020-02-05,2,0.25969091580847553,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20200417_cb03940a0a,SH600009,natural_exit_h20,2020-05-21,2020-05-22,22,-0.18492479307493104,0.18492479307493104,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20200529_b0f1ffdafb,SH600009,natural_exit_h20,2020-07-01,2020-07-02,22,-0.03915192749513936,0.03915192749513936,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20200812_fe9fa6f4cc,SH600009,natural_exit_h20,2020-09-10,2020-09-11,22,0.05421850068804324,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20201231_4e5c10a4d2,SH600009,close_below_seed_day_low,2021-01-15,2021-01-18,11,-0.4618090927056984,0.4618090927056984,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20210525_b6180dcb92,SH600009,natural_exit_h20,2021-06-24,2021-06-25,22,0.21868896985432407,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20211008_d8ce755cc9,SH600009,natural_exit_h20,2021-11-08,2021-11-09,22,0.8721495598683264,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20211227_b8ff8f1a86,SH600009,natural_exit_h20,2022-01-26,2022-01-27,22,0.6730080402500037,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20220801_816e2ab071,SH600009,natural_exit_h20,2022-08-30,2022-08-31,22,0.16608925982786968,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20220919_85e5df2b9d,SH600009,natural_exit_h20,2022-10-25,2022-10-26,22,-0.3406237586220682,0.3406237586220682,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20221102_f50febbeb3,SH600009,close_below_seed_day_low,2022-11-14,2022-11-15,9,-0.7568129181528116,0.7568129181528116,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20230116_272dacf29f,SH600009,close_below_seed_day_low,2023-01-31,2023-02-01,7,-0.33139016331485394,0.33139016331485394,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20230728_097c028673,SH600009,natural_exit_h20,2023-08-28,2023-08-29,22,-0.7323653820672551,0.7323653820672551,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20231228_aae95729d2,SH600009,close_below_seed_day_low|close_below_pivot_low_10d,2024-01-08,2024-01-09,7,-0.367351844791093,0.367351844791093,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20240312_5dd98d57fc,SH600009,natural_exit_h20,2024-04-12,2024-04-15,22,-0.18979442156672813,0.18979442156672813,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20240703_d6266e36c1,SH600009,close_below_seed_day_low,2024-07-08,2024-07-09,4,-0.2681517106502284,0.2681517106502284,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20240927_762d16cde9,SH600009,close_below_seed_day_low,2024-10-17,2024-10-18,10,-0.3045137916975231,0.3045137916975231,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20250407_6dff3ba35b,SH600009,close_below_pivot_low_10d,2025-04-08,2025-04-09,2,0.16701077085879712,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20250724_e926edd60f,SH600009,close_below_seed_day_low,2025-07-31,2025-08-01,6,-0.4225179845031949,0.4225179845031949,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600009_20251218_99aea202bb,SH600009,natural_exit_h20,2026-01-20,2026-01-21,22,-0.19079066439563738,0.19079066439563738,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20171129_683daf22d4,SH600010,close_below_seed_day_low,2017-12-05,2017-12-06,5,-0.5304504246679477,0.5304504246679477,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20180125_23887bf7db,SH600010,close_below_seed_day_low,2018-01-26,2018-01-29,2,-0.062063868000699574,0.062063868000699574,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20180928_91c477a577,SH600010,close_below_seed_day_low,2018-10-18,2018-10-19,10,-0.3763135086656261,0.3763135086656261,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20190226_89c77e9099,SH600010,natural_exit_h20,2019-03-27,2019-03-28,22,-0.019379380794507305,0.019379380794507305,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20190516_60f91acd87,SH600010,natural_exit_h20,2019-06-17,2019-06-18,22,-0.05508473044899381,0.05508473044899381,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20191115_e100cd58a7,SH600010,natural_exit_h20,2019-12-16,2019-12-17,22,0.16089224131957766,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20200518_85bd9c9fee,SH600010,close_below_seed_day_low,2020-05-20,2020-05-21,3,-0.34870398638859035,0.34870398638859035,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20200805_ea31182b2b,SH600010,natural_exit_h20,2020-09-03,2020-09-04,22,-0.43752086907386833,0.43752086907386833,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20200908_b50951fec0,SH600010,natural_exit_h20,2020-10-15,2020-10-16,22,-0.18934871885784874,0.18934871885784874,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20201116_b1f70d7879,SH600010,natural_exit_h20,2020-12-15,2020-12-16,22,-0.4384340451955222,0.4384340451955222,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20210120_67d0e0cc9b,SH600010,close_below_seed_day_low|close_below_pivot_low_10d,2021-02-01,2021-02-02,9,-0.45176976446741446,0.45176976446741446,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20210824_da60df7d1e,SH600010,natural_exit_h20,2021-09-24,2021-09-27,22,0.2730524002044653,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20211123_3038e5dced,SH600010,natural_exit_h20,2021-12-22,2021-12-23,22,0.23897271897816205,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20220225_fb6ff97414,SH600010,close_below_seed_day_low,2022-03-07,2022-03-08,7,-0.35978587547338536,0.35978587547338536,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20220406_04de61e8c4,SH600010,close_below_seed_day_low,2022-04-11,2022-04-12,4,-0.4799352679569463,0.4799352679569463,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20220523_35c72d691f,SH600010,natural_exit_h20,2022-06-22,2022-06-23,22,0.4646458385590114,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20230120_338fbcc85d,SH600010,natural_exit_h20,2023-02-27,2023-02-28,22,-0.006896036836309852,0.006896036836309852,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20230705_3dd5eb95dc,SH600010,close_below_seed_day_low,2023-07-17,2023-07-18,9,-0.34293984891600365,0.34293984891600365,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20231208_b99be57eb3,SH600010,close_below_seed_day_low|close_below_pivot_low_10d,2023-12-13,2023-12-14,4,-0.43225288419688823,0.43225288419688823,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20240307_46575c42c2,SH600010,natural_exit_h20,2024-04-09,2024-04-10,22,0.7591613956618584,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20240628_c9d6fc1d42,SH600010,natural_exit_h20,2024-07-29,2024-07-30,22,-0.03551853454846544,0.03551853454846544,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20241008_5afb3aaa36,SH600010,close_below_seed_day_low,2024-10-09,2024-10-10,2,-0.8410276002690723,0.8410276002690723,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20250206_3464310747,SH600010,close_below_seed_day_low,2025-02-18,2025-02-19,9,-0.41467239780944193,0.41467239780944193,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600010_20251009_2d7c6e132c,SH600010,natural_exit_h20,2025-11-07,2025-11-10,22,0.19712329134985634,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20171108_1ee322c690,SH600011,close_below_seed_day_low|close_below_pivot_low_10d,2017-11-17,2017-11-20,8,-0.3369546336376195,0.3369546336376195,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20180119_496ee16d98,SH600011,close_below_seed_day_low,2018-02-01,2018-02-02,10,-0.3698436800142453,0.3698436800142453,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20180523_4cafe57770,SH600011,natural_exit_h20,2018-06-22,2018-06-25,22,-0.429872850261093,0.429872850261093,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20180702_bb00222944,SH600011,natural_exit_h20,2018-07-31,2018-08-01,22,1.3101447887781041,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20190801_0139d25ec9,SH600011,natural_exit_h20,2019-08-30,2019-09-02,22,-0.5891875795271221,0.5891875795271221,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20191023_a7c570630b,SH600011,close_below_seed_day_low,2019-10-25,2019-10-28,3,-0.45604268457973207,0.45604268457973207,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20200507_1fb89cbd2d,SH600011,natural_exit_h20,2020-06-05,2020-06-08,22,-0.12920625417217935,0.12920625417217935,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20200702_7c736fa5e1,SH600011,natural_exit_h20,2020-07-31,2020-08-03,22,0.6605763424579205,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20201026_0a8d57ce6c,SH600011,close_below_seed_day_low|close_below_pivot_low_10d,2020-10-30,2020-11-02,5,-0.3677878667431958,0.3677878667431958,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20201126_50f09d24fa,SH600011,close_below_seed_day_low,2020-12-03,2020-12-04,6,-0.3376053752546823,0.3376053752546823,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20210222_afe9e807ba,SH600011,close_below_seed_day_low,2021-02-26,2021-03-01,5,-0.34396815699635863,0.34396815699635863,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20210428_11956643c8,SH600011,natural_exit_h20,2021-06-01,2021-06-02,22,-0.07951154102903345,0.07951154102903345,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20210802_7fc97f2095,SH600011,natural_exit_h20,2021-08-31,2021-09-01,22,2.717595574547034,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20220118_8e3082dcb4,SH600011,close_below_seed_day_low,2022-01-28,2022-02-07,9,-0.22442666293379057,0.22442666293379057,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20220425_846e937c15,SH600011,natural_exit_h20,2022-05-27,2022-05-30,22,0.028446043372755712,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20220812_24d09da5b7,SH600011,natural_exit_h20,2022-09-13,2022-09-14,22,1.1474364001427475,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20221228_215db277b6,SH600011,natural_exit_h20,2023-02-03,2023-02-06,22,0.09591428411828995,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20240131_893dfdb117,SH600011,natural_exit_h20,2024-03-08,2024-03-11,22,0.4136533304742091,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20250217_4111d1f909,SH600011,natural_exit_h20,2025-03-18,2025-03-19,22,0.16936003806108876,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20250721_e9644ca82c,SH600011,close_below_seed_day_low,2025-07-25,2025-07-28,5,-0.33731779999889727,0.33731779999889727,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600011_20251029_c5f725e484,SH600011,natural_exit_h20,2025-11-27,2025-11-28,22,-0.37209827698589476,0.37209827698589476,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20180720_2831bb00b6,SH600015,natural_exit_h20,2018-08-20,2018-08-21,22,-0.14267145142948706,0.14267145142948706,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20180824_f709782141,SH600015,natural_exit_h20,2018-09-25,2018-09-26,22,0.24986210891045746,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20190416_6ee6c5a7d6,SH600015,close_below_seed_day_low,2019-04-25,2019-04-26,8,-0.37256166405563185,0.37256166405563185,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20200702_d15e032b5f,SH600015,natural_exit_h20,2020-07-31,2020-08-03,22,-0.056135254645937605,0.056135254645937605,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20200817_0f7a51380c,SH600015,close_below_seed_day_low,2020-08-20,2020-08-21,4,-0.35807172197891773,0.35807172197891773,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20210201_a29693c55b,SH600015,natural_exit_h20,2021-03-09,2021-03-10,22,0.01259447851063601,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20210831_4978f7c1d7,SH600015,natural_exit_h20,2021-10-08,2021-10-11,22,0.03323341365933281,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20230417_8637916cdc,SH600015,natural_exit_h20,2023-05-19,2023-05-22,22,0.8074399912963612,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20230728_80d4774202,SH600015,natural_exit_h20,2023-08-28,2023-08-29,22,-0.09303749764208036,0.09303749764208036,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20240924_fbd3e76e00,SH600015,natural_exit_h20,2024-10-30,2024-10-31,22,0.12332884248558734,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20241118_5a42664d66,SH600015,close_below_seed_day_low,2024-11-22,2024-11-25,5,-0.333997901175681,0.333997901175681,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20250314_10f21c4a4a,SH600015,natural_exit_h20,2025-04-15,2025-04-16,22,0.15470272835500268,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20250603_7ff627f279,SH600015,natural_exit_h20,2025-07-02,2025-07-03,22,0.7521716693553113,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600015_20251120_eec116bbc6,SH600015,close_below_seed_day_low,2025-11-24,2025-11-25,3,-0.4081753398304051,0.4081753398304051,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20180720_6049a8d66d,SH600016,natural_exit_h20,2018-08-20,2018-08-21,22,-0.1307741709693306,0.1307741709693306,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20180824_c8d50e7120,SH600016,natural_exit_h20,2018-09-25,2018-09-26,22,0.2623129203338225,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20190225_95cdc234f9,SH600016,natural_exit_h20,2019-03-26,2019-03-27,22,-0.18562347225748208,0.18562347225748208,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20190416_15be0210d7,SH600016,close_below_seed_day_low,2019-04-25,2019-04-26,8,-0.4160651175065976,0.4160651175065976,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20200702_006a7a06e4,SH600016,natural_exit_h20,2020-07-31,2020-08-03,22,-0.015315248517576924,0.015315248517576924,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20201127_d16527513a,SH600016,close_below_seed_day_low,2020-12-11,2020-12-14,11,-0.33220349442101155,0.33220349442101155,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20241118_ae85c8b8df,SH600016,natural_exit_h20,2024-12-17,2024-12-18,22,-0.09485449922583965,0.09485449922583965,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20250527_e34665ccd1,SH600016,natural_exit_h20,2025-06-26,2025-06-27,22,1.4410713581745156,0.0,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20250710_d7b71c6ccf,SH600016,close_below_seed_day_low,2025-07-24,2025-07-25,11,-0.40005877588011557,0.40005877588011557,report_only
robustness,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600016_20251120_3ecb85bdf1,SH600016,close_below_seed_day_low,2025-11-24,2025-11-25,3,-0.39665073344730944,0.39665073344730944,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20180104_14decb46df,SH600018,natural_exit_h20,2018-02-02,2018-02-05,22,0.06686178393195616,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20180323_e78a417303,SH600018,close_below_pivot_low_10d,2018-03-26,2018-03-27,2,-0.07399843021739021,0.07399843021739021,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20181102_04b0d77281,SH600018,close_below_seed_day_low,2018-11-08,2018-11-09,5,-0.39229667375818467,0.39229667375818467,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20190125_2c548e62a3,SH600018,natural_exit_h20,2019-03-04,2019-03-05,22,0.993019478958131,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20190306_61cc7614fc,SH600018,natural_exit_h20,2019-04-04,2019-04-08,22,2.2161292075660115,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20190528_9893466ca2,SH600018,close_below_seed_day_low,2019-05-30,2019-05-31,3,-0.2903166484025497,0.2903166484025497,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20200602_c6c5bf26db,SH600018,natural_exit_h20,2020-07-03,2020-07-06,22,0.24837325158333018,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20210219_c36212cef3,SH600018,natural_exit_h20,2021-03-22,2021-03-23,22,0.11811099989726463,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20210603_6975afd058,SH600018,close_below_seed_day_low,2021-06-07,2021-06-08,3,-0.28705223084829723,0.28705223084829723,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20210830_94ca4f78bc,SH600018,natural_exit_h20,2021-09-30,2021-10-08,22,0.5385759934004258,0.0,report_only
train,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20211123_b9caed5287,SH600018,close_below_seed_day_low,2021-11-29,2021-11-30,5,-0.4068617176853065,0.4068617176853065,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20220105_04022383bc,SH600018,natural_exit_h20,2022-02-10,2022-02-11,22,0.1161932785594453,0.0,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20220303_f77e494e77,SH600018,close_below_seed_day_low,2022-03-07,2022-03-08,3,-0.4383424807126609,0.4383424807126609,report_only
validation,ep4_money_ratio20_1_money_ratio5_2_rps5_50_seed_v0_SH600018_20220401_a85cb58d68,SH600018,natural_exit_h20,2022-05-09,2022-05-10,22,0.156471100705542,0.0,report_only
