industry,task,fold_id,contract_id,dropped_feature_family,ablation_model_role,allowed_to_replace_locked_t1,allowed_to_select_feature_family,allowed_to_select_model,allowed_to_select_primitive_by_metric_rank,metric_delta_after_dropout,prediction_correlation_after_dropout,primitive_signal_survives_dropout,family_is_essential,family_is_artifact_risk,feature_family_dropout_status
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.0007225433526011349,0.9634783458604814,True,False,True,pass
汽车,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family_lifecycle,diagnostic_ablation_only,False,False,False,False,0.032153179190751446,0.9594916940081903,True,False,False,pass
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.0,1.0,True,False,True,pass
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.015486725663716783,0.8262667577642284,True,False,False,pass
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.011061946902654829,0.963958140756262,True,False,False,pass
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.06622418879056047,0.9212890463153911,False,True,False,expected_dependency
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.15117994100294985,0.680373735044613,False,True,False,expected_dependency
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.004424778761061954,0.9671866271292004,True,False,True,pass
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.031858407079646045,0.9630175411276615,False,True,False,expected_dependency
汽车,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family_lifecycle,diagnostic_ablation_only,False,False,False,False,-0.010324483775811188,0.982707912930417,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,-0.00041775646614361506,0.8996861049305361,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.007004988859827588,0.7050462526673026,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,0.01085561367819432,0.9391087677467445,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.0035963382737576044,0.8672376602985103,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.014797055119635805,0.6870583666318436,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.0042017824275888405,0.9253762588202608,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.0025489198876295083,0.9001582822198827,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,-0.0039656592075947295,0.9231997965951261,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,-0.002232615868979493,0.910696466529023,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.019858928949838095,0.9289949835956922,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.009301304755850226,0.8968534086169953,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.003443526170798905,0.942349590567605,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.16271228771228774,0.53913145457122,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.032581055308328,0.9590788659984176,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.026503799231071934,0.9550752743660698,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,-0.020736838918657075,0.9563974471355008,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.018664223043785066,0.8900128734990228,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.035827513929703736,0.9151464252129552,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.03612243393265291,0.8388602933706384,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.055444960554449585,0.9076389537904079,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.006688364352597953,0.8237806733732724,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.013592652278783646,0.9369896932139867,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.03260972604038298,0.9391003213467543,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,-0.028185925996145,0.9394850368432106,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.025557812316025053,0.918838786503893,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.0033409866949253297,0.9563522124417747,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.015740904274108014,0.8992179088748065,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.01841958083127282,0.9378066053350903,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.06086630166019069,0.5846728358456224,False,True,False,expected_dependency
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.011450606381726125,0.9506962296344095,True,False,False,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.0012878252678677482,0.9523701303089732,True,False,True,pass
汽车,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,0.0045846579536088505,0.9538544153650018,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.0,1.0,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.0063376874697629315,0.9262406187394192,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.01180454765360428,0.961814354858167,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.050556361877116596,0.6600902372081251,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.0023222060957909796,0.8762034455514539,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.00870827285921627,0.9714951742501416,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.149685534591195,0.7411100105210542,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_family_lifecycle,diagnostic_ablation_only,False,False,False,False,0.007982583454281544,0.9675829925234813,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.0,1.0,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.09135135135135136,0.9483213723573082,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.11270270270270272,0.9487413290276066,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.1808108108108108,0.5800359385384025,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.006756756756756799,0.8775940910153581,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.15756756756756757,0.9393026100892894,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.03297297297297297,0.963455087419127,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_family_lifecycle,diagnostic_ablation_only,False,False,False,False,-0.09324324324324323,0.9635238751701594,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.0,1.0,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.04919805370336994,0.894098789929667,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.009641376824653158,0.8975703868370994,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.06514687331050639,0.7672409460567963,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.21292124707154447,0.5867767526294723,False,True,False,expected_dependency
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.002252658136601249,0.9413237377681721,True,False,True,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.020994773833123093,0.9538357699137393,True,False,False,pass
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family_lifecycle,diagnostic_ablation_only,False,False,False,False,0.024148495224364686,0.9274153872207321,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,-0.053671771280372926,0.9510079247152419,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,-0.014146392293679866,0.9574772140744507,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.03459121924110031,0.9713828392492915,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.023744558337707167,0.8319285607219988,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.02213135632467811,0.7241268484923248,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.010877535583068254,0.9629353991434777,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.0641189910154682,0.056956585453828895,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,-0.014900892278242539,0.9581508622949402,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,-0.005720894056001291,0.9645631567593241,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.015872041191346886,0.9669519184129023,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,-0.008579635391081308,0.9714728996888785,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,0.016217728289940503,0.8593368283476855,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.02522719829703618,0.7508338996925291,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.0022651601986790615,0.976114512488483,True,False,True,pass
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,-0.1006836417226134,0.34956331075454544,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,0.020768517002347053,0.973613200259802,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.0066304924106062035,0.9545203755113587,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.012094266882228588,0.962577434416532,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,0.027323781409748726,0.9633429255580219,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.07873464285012993,0.6015837797954665,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,0.05739990443712817,0.8763635261235763,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,0.009765740055897754,0.942996521059439,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.02018765668056477,0.536448194610108,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,0.018124218642614487,0.9641179234688784,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_relative_strength,diagnostic_ablation_only,False,False,False,False,0.005926035891097636,0.8929522006018455,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth,diagnostic_ablation_only,False,False,False,False,0.014280831612889844,0.8679845283222245,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,stock_within_industry_rank,diagnostic_ablation_only,False,False,False,False,0.014532856442514175,0.8474307720801172,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,volatility_expansion,diagnostic_ablation_only,False,False,False,False,-0.018831088125832895,0.8193740288614391,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,repair_quality,diagnostic_ablation_only,False,False,False,False,-0.033840375068184825,0.6306652840746749,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,turnover_liquidity_money,diagnostic_ablation_only,False,False,False,False,-0.01974252038639207,0.857760654245703,True,False,False,pass
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,diagnostic_ablation_only,False,False,False,False,0.04072617674881063,0.5807646201211392,False,True,False,expected_dependency
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,failure_path,diagnostic_ablation_only,False,False,False,False,-0.008743190151007774,0.9231772622244395,True,False,False,pass
